maxdepth,AUC,seed,level
30,0.5507626005796737,28,asv
1,0.529692638849651,29,asv
2,0.5450501313595826,29,asv
4,0.5415932018691165,29,asv
8,0.536821527755979,29,asv
16,0.5386662755961537,29,asv
30,0.5387095039290162,29,asv
1,0.5425847903652782,3,asv
2,0.5605799314122485,3,asv
4,0.5541094020850118,3,asv
8,0.5518456827908047,3,asv
16,0.5502919775175873,3,asv
30,0.5504580839550351,3,asv
1,0.5390899122118634,30,asv
2,0.5684282496782497,30,asv
4,0.5746662367942856,30,asv
8,0.5686255270950393,30,asv
16,0.5710197109130036,30,asv
30,0.5709858918151601,30,asv
1,0.5237077316863902,31,asv
2,0.5363328755584853,31,asv
4,0.5375732618507009,31,asv
8,0.5403345089427407,31,asv
16,0.5393660810200445,31,asv
30,0.539289067159494,31,asv
1,0.5312219370938883,32,asv
2,0.5438407231273085,32,asv
4,0.5410489217440437,32,asv
8,0.5341162926864147,32,asv
16,0.5324926224133542,32,asv
30,0.5323393977601295,32,asv
1,0.539671788949228,33,asv
2,0.5733614001632295,33,asv
4,0.5760692469472958,33,asv
8,0.5648391697446575,33,asv
16,0.5653609722527405,33,asv
30,0.565320917389515,33,asv
1,0.5319946675769847,34,asv
2,0.5487956798261676,34,asv
4,0.5579428160739136,34,asv
8,0.5592602840209547,34,asv
16,0.5572911866570404,34,asv
30,0.5570827081436838,34,asv
1,0.5596348421592324,35,asv
2,0.5771007466525759,35,asv
4,0.573406287820922,35,asv
8,0.5616985509028192,35,asv
16,0.5531821252873083,35,asv
30,0.5532272980733347,35,asv
1,0.5259451341585488,36,asv
2,0.5292192004722492,36,asv
4,0.5360752008541643,36,asv
8,0.5437078956133834,36,asv
16,0.5418675009940254,36,asv
30,0.5417943729879705,36,asv
1,0.5371570560107145,37,asv
2,0.5729959262398286,37,asv
4,0.5721475194706902,37,asv
8,0.563127145002145,37,asv
16,0.5593922214897825,37,asv
30,0.559403161000722,37,asv
1,0.56389233091977,38,asv
2,0.5963488178945496,38,asv
4,0.5956753332164918,38,asv
8,0.5926710249012078,38,asv
16,0.5871858180044156,38,asv
30,0.5873246571920352,38,asv
1,0.5750105959618155,39,asv
2,0.5817498081705399,39,asv
4,0.5632242961602718,39,asv
8,0.5572152291664487,39,asv
16,0.5577128539689515,39,asv
30,0.5576892323508177,39,asv
1,0.6103024435585411,4,asv
2,0.6209716144716145,4,asv
4,0.6086717004460906,4,asv
8,0.5975306379986258,4,asv
16,0.5981815059833353,4,asv
30,0.5982603984646667,4,asv
1,0.5896052685961223,40,asv
2,0.6017202742812499,40,asv
4,0.5991792022859096,40,asv
8,0.5800388090616749,40,asv
16,0.5765187766163377,40,asv
30,0.5765855363202924,40,asv
1,0.5304997031003128,41,asv
2,0.5502116912208376,41,asv
4,0.5527415551439941,41,asv
8,0.5505389217614828,41,asv
16,0.558707205463303,41,asv
30,0.5590267022248729,41,asv
1,0.5666837294611685,42,asv
2,0.603620214290946,42,asv
4,0.5886833946315654,42,asv
8,0.5838446656586901,42,asv
16,0.58543660363325,42,asv
30,0.5854501171467635,42,asv
1,0.5451297006937251,43,asv
2,0.5685294811361885,43,asv
4,0.5735208847785067,43,asv
8,0.5671276557480825,43,asv
16,0.5608460163124798,43,asv
30,0.5608350768015402,43,asv
1,0.5249155409765166,44,asv
2,0.5358438107096644,44,asv
4,0.5392059319772734,44,asv
8,0.5427548838036643,44,asv
16,0.5423854804281634,44,asv
30,0.5425913923505387,44,asv
1,0.5466933837147252,45,asv
2,0.5755336887410059,45,asv
4,0.5789777238039433,45,asv
8,0.5704822413877292,45,asv
16,0.5654918099719929,45,asv
30,0.5653355461297535,45,asv
1,0.5629734263880606,46,asv
2,0.5655694078224566,46,asv
4,0.5686085331847527,46,asv
8,0.5620038056349032,46,asv
16,0.5573811361448556,46,asv
30,0.5573338567225763,46,asv
1,0.5383600303264937,47,asv
2,0.5628794957849836,47,asv
4,0.5605868882820102,47,asv
8,0.554476004750395,47,asv
16,0.5509554781262098,47,asv
30,0.5509819401282816,47,asv
1,0.5402080137628918,48,asv
2,0.5714791760401516,48,asv
4,0.5792110328970085,48,asv
8,0.5710981386438704,48,asv
16,0.5668046611506977,48,asv
30,0.566879432786445,48,asv
1,0.5391137304551938,49,asv
2,0.5651943169214511,49,asv
4,0.5637138704471022,49,asv
8,0.5563083096162365,49,asv
16,0.5509053506904117,49,asv
30,0.5508531896443482,49,asv
1,0.5177204761381591,5,asv
2,0.5332952861397984,5,asv
4,0.5383105653562971,5,asv
8,0.538874313773704,5,asv
16,0.538097172084977,5,asv
30,0.5381699391028659,5,asv
1,0.5326944719109353,50,asv
2,0.5535982184274867,50,asv
4,0.5642387583576608,50,asv
8,0.5641643041124749,50,asv
16,0.561906860039482,50,asv
30,0.5616522944983311,50,asv
1,0.5494270572837646,51,asv
2,0.5866732058713766,51,asv
4,0.5963298293938538,51,asv
8,0.5956098068887703,51,asv
16,0.5878450708984245,51,asv
30,0.5878786114075748,51,asv
1,0.5346163471834203,52,asv
2,0.5690660451392159,52,asv
4,0.5668685887542595,52,asv
8,0.5555476016085772,52,asv
16,0.5527788286980361,52,asv
30,0.5526434236937285,52,asv
1,0.5521807678758899,53,asv
2,0.5680186257686258,53,asv
4,0.5629793530464262,53,asv
8,0.5506411773271529,53,asv
16,0.5498071730266852,53,asv
30,0.5502425199589834,53,asv
1,0.5627339495418764,54,asv
2,0.5851797289449728,54,asv
4,0.5784108276394861,54,asv
8,0.5661067639939591,54,asv
16,0.5602164106615326,54,asv
30,0.5602119331875429,54,asv
1,0.5313390079975446,55,asv
2,0.5409978384307653,55,asv
4,0.5452556833837322,55,asv
8,0.5516041764761277,55,asv
16,0.5508954856424368,55,asv
30,0.5510979917199429,55,asv
1,0.550116487131731,56,asv
2,0.5754687448772815,56,asv
4,0.5673411739265398,56,asv
8,0.5539948860009836,56,asv
16,0.5545442868827015,56,asv
30,0.5544025589178029,56,asv
1,0.5276987549396086,57,asv
2,0.5423174245674246,57,asv
4,0.5530122164847775,57,asv
8,0.5507756340835609,57,asv
16,0.5493161216530119,57,asv
30,0.5493024721149721,57,asv
1,0.554193305675013,58,asv
2,0.5896457986732377,58,asv
4,0.5841548116060311,58,asv
8,0.5724666164422262,58,asv
16,0.5747532563050856,58,asv
30,0.5750769371287664,58,asv
1,0.5426736122010513,59,asv
2,0.5727234617021203,59,asv
4,0.5698809615364494,59,asv
8,0.5633292680746949,59,asv
16,0.5631701795436551,59,asv
30,0.5633671378259792,59,asv
1,0.5330833516443273,6,asv
2,0.5564351507430776,6,asv
4,0.5496233136446551,6,asv
8,0.5513248431358188,6,asv
16,0.5513173101237125,6,asv
30,0.5513053752794607,6,asv
1,0.5714266008168447,60,asv
2,0.6141636889502743,60,asv
4,0.6222596612291734,60,asv
8,0.6123013344354807,60,asv
16,0.6027334710581662,60,asv
30,0.6027025202467275,60,asv
1,0.5447575920868604,61,asv
2,0.575783241865559,61,asv
4,0.5790399944805432,61,asv
8,0.5735460844119381,61,asv
16,0.5691158394893151,61,asv
30,0.5692627490295173,61,asv
1,0.5322922164324603,62,asv
2,0.5575900081265935,62,asv
4,0.5613759970772166,62,asv
8,0.5590633915710135,62,asv
16,0.5597380215581436,62,asv
30,0.5596942260204455,62,asv
1,0.531776998252608,63,asv
2,0.5505045428703965,63,asv
4,0.55863121614646,63,asv
8,0.5574921219128536,63,asv
16,0.5533589578254212,63,asv
30,0.5535092405122893,63,asv
1,0.5539442613345053,64,asv
2,0.5943026584947316,64,asv
4,0.5921758090843456,64,asv
8,0.5864736288989338,64,asv
16,0.5777157069961948,64,asv
30,0.5777190879904295,64,asv
1,0.5441643211155406,65,asv
2,0.5672094899777826,65,asv
4,0.5635727539386076,65,asv
8,0.5571258654124508,65,asv
16,0.5561179786057835,65,asv
30,0.5561437491498468,65,asv
1,0.5478596780578487,66,asv
2,0.573653570382229,66,asv
4,0.5790879169674902,66,asv
8,0.5741643701628458,66,asv
16,0.5692558030591567,66,asv
30,0.5692035988514648,66,asv
1,0.5548475771067234,67,asv
2,0.5761126614419297,67,asv
4,0.5780128527918162,67,asv
8,0.5710723661379149,67,asv
16,0.564727329681598,67,asv
30,0.564831119010997,67,asv
1,0.5524419580730556,68,asv
2,0.5721774980555469,68,asv
4,0.576622798538957,68,asv
8,0.5728283416255977,68,asv
16,0.5655523210492722,68,asv
30,0.5655788898654752,68,asv
1,0.5458629670611378,69,asv
2,0.5735355935203497,69,asv
4,0.5758800089287894,69,asv
8,0.5717337958603202,69,asv
16,0.567696852776121,69,asv
30,0.5678763358306042,69,asv
1,0.521553396166201,7,asv
2,0.533589239936801,7,asv
4,0.53942051197539,7,asv
8,0.5416325585167049,7,asv
16,0.5398528955785054,7,asv
30,0.5401244358469969,7,asv
1,0.5336660018031969,70,asv
2,0.5401398314690997,70,asv
4,0.5396411446289495,70,asv
8,0.5416752226965642,70,asv
16,0.5382135059711279,70,asv
30,0.5378884051734661,70,asv
1,0.5261965114068773,71,asv
2,0.5443762909250714,71,asv
4,0.5411884314628217,71,asv
8,0.5389134822976287,71,asv
16,0.5382899997122558,71,asv
30,0.5385631618116374,71,asv
1,0.5599145299480666,72,asv
2,0.591211466257198,72,asv
4,0.576864799032482,72,asv
8,0.5725404356883016,72,asv
16,0.5740405804323487,72,asv
30,0.5741055739973423,72,asv
1,0.5361549901382219,73,asv
2,0.5440135769480282,73,asv
4,0.5478823067405385,73,asv
8,0.5477463421609763,73,asv
16,0.5447649877665122,73,asv
30,0.54502834476462525,73,asv
1,0.5507635353123158,74,asv
2,0.6073567330396599,74,asv
4,0.589947081663545,74,asv
8,0.5774146659725928,74,asv
16,0.5749656980586859,74,asv
30,0.5749784582055923,74,asv
1,0.528142694087816,75,asv
2,0.5433138526156819,75,asv
4,0.5533944179371009,75,asv
8,0.5499205850013777,75,asv
16,0.545599136593039,75,asv
30,0.5457478188118432,75,asv
1,0.5430010328272523,76,asv
2,0.5786957436530608,76,asv
4,0.5745077813004642,76,asv
8,0.5590674707808855,76,asv
16,0.5578202490382369,76,asv
30,0.5578556175949468,76,asv
1,0.567469588926906,77,asv
2,0.5747077517412883,77,asv
4,0.5564474400358547,77,asv
8,0.5451404924087851,77,asv
16,0.5480140948875705,77,asv
30,0.5482773088855406,77,asv
1,0.5580595102942664,78,asv
2,0.5969295733015245,78,asv
4,0.5882245324592885,78,asv
8,0.5740409403305745,78,asv
16,0.5726743291636585,78,asv
30,0.5728581558474851,78,asv
1,0.5353199623839867,79,asv
2,0.5509109514566831,79,asv
4,0.5553830337305947,79,asv
8,0.5556583589251273,79,asv
16,0.5542804978323271,79,asv
30,0.5540691915783379,79,asv
1,0.5369832166661435,8,asv
2,0.5549481227743422,8,asv
4,0.5629776679990095,8,asv
8,0.5626109548136987,8,asv
16,0.5591359977137417,8,asv
30,0.5592815679355314,8,asv
1,0.5248364893639283,80,asv
2,0.5364530636908685,80,asv
4,0.5406826451887428,80,asv
8,0.5396858247620443,80,asv
16,0.540659815303108,80,asv
30,0.540675945544848,80,asv
1,0.5669648245806782,81,asv
2,0.56304358583322,81,asv
4,0.5676867926288658,81,asv
8,0.572643084940341,81,asv
16,0.5689717838483083,81,asv
30,0.5690091788216788,81,asv
1,0.5217313803350389,82,asv
2,0.5378433459591996,82,asv
4,0.5373461244345391,82,asv
8,0.5343506452881452,82,asv
16,0.5311861794285575,82,asv
30,0.5311376962764158,82,asv
1,0.5540236700114749,83,asv
2,0.5797241701631946,83,asv
4,0.5846336929263759,83,asv
8,0.5856107394415321,83,asv
16,0.5734707178868764,83,asv
30,0.5734623706895049,83,asv
1,0.5274877272743126,84,asv
2,0.5476089464900441,84,asv
4,0.5513823435805143,84,asv
8,0.545808906249455,84,asv
16,0.5470501370272712,84,asv
30,0.5470518351539693,84,asv
1,0.5368864417553442,85,asv
2,0.5538254234199356,85,asv
4,0.5535715630700387,85,asv
8,0.5556525948858266,85,asv
16,0.5516324846187651,85,asv
30,0.5517082738226031,85,asv
1,0.5491055153585641,86,asv
2,0.546422294681441,86,asv
4,0.549208244830196,86,asv
8,0.5502745495931471,86,asv
16,0.5492965559200316,86,asv
30,0.5491663861160813,86,asv
1,0.5490149879845002,87,asv
2,0.5758925231852061,87,asv
4,0.5771797930334516,87,asv
8,0.5721671098363171,87,asv
16,0.5631393900433534,87,asv
30,0.5630585365417683,87,asv
1,0.5504964511549877,88,asv
2,0.5626917030270688,88,asv
4,0.564803308970992,88,asv
8,0.5598623004537638,88,asv
16,0.5658196728958924,88,asv
30,0.5660173400752669,88,asv
1,0.5464150282686868,89,asv
2,0.58576554952164706,89,asv
4,0.5797087431508163,89,asv
8,0.5771130485886583,89,asv
16,0.5781062070345607,89,asv
30,0.5783259973823999,89,asv
1,0.5634561159591648,9,asv
2,0.5767815276077471,9,asv
4,0.5737688829944928,9,asv
8,0.5710562812376837,9,asv
16,0.5684728543874885,9,asv
30,0.5684481886067252,9,asv
1,0.5296925544882862,90,asv
2,0.5550744969708384,90,asv
4,0.5607556781520197,90,asv
8,0.5576868859277396,90,asv
16,0.5547976116360263,90,asv
30,0.5548869396399885,90,asv
1,0.5618468411791583,91,asv
2,0.5906999826481534,91,asv
4,0.5795435021258192,91,asv
8,0.5655164681231755,91,asv
16,0.5658149458256165,91,asv
30,0.5656580365208415,91,asv
1,0.5363589665449422,92,asv
2,0.5593752506862263,92,asv
4,0.5505238592250787,92,asv
8,0.541530649116015,92,asv
16,0.5368659068476141,92,asv
30,0.53715375218424,92,asv
1,0.5393297478663333,93,asv
2,0.5665402933421226,93,asv
4,0.5768960611308173,93,asv
8,0.5692973173521955,93,asv
16,0.5659321911196912,93,asv
30,0.5657766339946219,93,asv
1,0.5282384863086083,94,asv
2,0.5355012495073471,94,asv
4,0.5364262999933732,94,asv
8,0.5350430670217255,94,asv
16,0.5340595759086613,94,asv
30,0.5340198798537213,94,asv
1,0.5614239391830855,95,asv
2,0.5767726881934199,95,asv
4,0.5804396317048757,95,asv
8,0.5721124931551761,95,asv
16,0.5691503164750116,95,asv
30,0.5689040597653403,95,asv
1,0.5364124974277413,96,asv
2,0.5522125365783902,96,asv
4,0.5529441606240387,96,asv
8,0.5521543313784167,96,asv
16,0.5513086211211211,96,asv
30,0.5515503423719887,96,asv
1,0.5259588286021213,97,asv
2,0.5456679863661571,97,asv
4,0.551905506551848,97,asv
8,0.5532521489259294,97,asv
16,0.5521083906205857,97,asv
30,0.5522262885708008,97,asv
1,0.5349206597712696,98,asv
2,0.5466833793724037,98,asv
4,0.5469345844101942,98,asv
8,0.5392723141259727,98,asv
16,0.5411642140834214,98,asv
30,0.5412428427992453,98,asv
1,0.5454016154656398,99,asv
2,0.58496928417965,99,asv
4,0.5831914479810821,99,asv
8,0.573458215401813,99,asv
16,0.5723239378315598,99,asv
30,0.5724179142121215,99,asv
