sigma,C,AUC,seed,level
1e-6,1,0.521840241809754,30,class
1e-6,10,0.5329621572792305,30,class
1e-6,100,0.5422754984950107,30,class
1e-5,1e-4,0.5278261868139917,30,class
1e-5,0.001,0.5168684677709068,30,class
1e-5,0.01,0.5191224002748394,30,class
1e-5,0.1,0.5216040892809185,30,class
1e-5,1,0.534006139414676,30,class
1e-5,10,0.5399026683477903,30,class
1e-5,100,0.540031259482479,30,class
1e-4,1e-4,0.5187351781223732,30,class
1e-4,0.001,0.517665506970385,30,class
1e-4,0.01,0.5216767063230477,30,class
1e-4,0.1,0.5321422720630038,30,class
1e-4,1,0.5370042481505897,30,class
1e-4,10,0.5394736356565625,30,class
1e-4,100,0.5286759677796263,30,class
0.001,1e-4,0.5213857393979345,30,class
0.001,0.001,0.5222285770090648,30,class
0.001,0.01,0.5231175626846358,30,class
0.001,0.1,0.5322659846257407,30,class
0.001,1,0.5317055583458022,30,class
0.001,10,0.5262170960158765,30,class
0.001,100,0.5420399240704119,30,class
0.01,1e-4,0.49803897974629685,30,class
0.01,0.001,0.49820837823886605,30,class
0.01,0.01,0.5015407890468866,30,class
0.01,0.1,0.5002513227513228,30,class
0.01,1,0.49984920547725425,30,class
0.01,10,0.5117967924370364,30,class
0.01,100,0.4916730406364553,30,class
0.1,1e-4,0.4839547304272914,30,class
0.1,0.001,0.4807657051650954,30,class
0.1,0.01,0.4804171763226641,30,class
0.1,0.1,0.4811023414529512,30,class
0.1,1,0.48155392805697683,30,class
0.1,10,0.47929085139146116,30,class
0.1,100,0.4878946049708245,30,class
1,1e-4,0.4849496491264784,30,class
1,0.001,0.4863562273074468,30,class
1,0.01,0.4836868772082187,30,class
1,0.1,0.4823118754643145,30,class
1,1,0.4810330844782064,30,class
1,10,0.48295424692985667,30,class
1,100,0.47765888580217847,30,class
1e-7,1e-4,0.5735314914217353,31,class
1e-7,0.001,0.5730864047845755,31,class
1e-7,0.01,0.5727268287451215,31,class
1e-7,0.1,0.571260953462173,31,class
1e-7,1,0.5716946789995571,31,class
1e-7,10,0.5704542242591023,31,class
1e-7,100,0.5762753241045924,31,class
1e-6,1e-4,0.5728887506844824,31,class
1e-6,0.001,0.5733061676659238,31,class
1e-6,0.01,0.5695661820356942,31,class
1e-6,0.1,0.5711042732628099,31,class
1e-6,1,0.5697824174348565,31,class
1e-6,10,0.576315521967961,31,class
1e-6,100,0.575099307495649,31,class
1e-5,1e-4,0.5724037931659883,31,class
1e-5,0.001,0.5705581626923091,31,class
1e-5,0.01,0.5712486606815875,31,class
1e-5,0.1,0.5705821082406448,31,class
1e-5,1,0.5757500313902753,31,class
1e-5,10,0.5769467176235469,31,class
1e-5,100,0.5763382310882311,31,class
1e-4,1e-4,0.5706202953824905,31,class
1e-4,0.001,0.5674348590751029,31,class
1e-4,0.01,0.5714378167365972,31,class
1e-4,0.1,0.5738731205072669,31,class
1e-4,1,0.5771683931318078,31,class
1e-4,10,0.5765110633281365,31,class
1e-4,100,0.570624446746398,31,class
0.001,1e-4,0.5693928580148092,31,class
0.001,0.001,0.569452771586918,31,class
0.001,0.01,0.5737415071866292,31,class
0.001,0.1,0.5759185335160945,31,class
0.001,1,0.5760201368616003,31,class
0.001,10,0.5693338268582171,31,class
0.001,100,0.5616595890315402,31,class
0.01,1e-4,0.5514720548074207,31,class
0.01,0.001,0.5522970810531787,31,class
0.01,0.01,0.5511963915134647,31,class
0.01,0.1,0.557457929183539,31,class
0.01,1,0.5524288617886179,31,class
0.01,10,0.5315976385793459,31,class
0.01,100,0.5131434230397645,31,class
0.1,1e-4,0.5087138183479647,31,class
0.1,0.001,0.5054672843575283,31,class
0.1,0.01,0.5005312185007307,31,class
0.1,0.1,0.5037651902773854,31,class
0.1,1,0.5008727656227656,31,class
0.1,10,0.4910179273350005,31,class
0.1,100,0.5276736553626797,31,class
1,1e-4,0.5071754328370182,31,class
1,0.001,0.5046292769250087,31,class
1,0.01,0.5032266944644993,31,class
1,0.1,0.5032172656105584,31,class
1,1,0.5063597547896328,31,class
1,10,0.5025500212756311,31,class
1,100,0.5019806749257969,31,class
1e-7,1e-4,0.5523583282760112,32,class
1e-7,0.001,0.5523774680603949,32,class
1e-7,0.01,0.5470127793298525,32,class
1e-7,0.1,0.5279678397910106,32,class
1e-7,1,0.5339764119520217,32,class
1e-7,10,0.5304500912061888,32,class
1e-7,100,0.5403080807288124,32,class
1e-6,1e-4,0.5518370744437817,32,class
1e-6,0.001,0.5477820276722716,32,class
1e-6,0.01,0.5316744959244959,32,class
1e-6,0.1,0.5319747578589042,32,class
1e-6,1,0.5321573995598385,32,class
1e-6,10,0.5316452567550128,32,class
1e-6,100,0.5379303781133049,32,class
1e-5,1e-4,0.5466262342481855,32,class
1e-5,0.001,0.5326891979087102,32,class
1e-5,0.01,0.5330661026880539,32,class
1e-5,0.1,0.5337307961271376,32,class
1e-5,1,0.531293233128599,32,class
1e-5,10,0.5393140980701956,32,class
1e-5,100,0.538930654522118,32,class
1e-4,1e-4,0.536971028519809,32,class
1e-4,0.001,0.5326032304081084,32,class
1e-4,0.01,0.5308037881086661,32,class
1e-4,0.1,0.5336430637955029,32,class
1e-4,1,0.5395457443506224,32,class
1e-4,10,0.5363507008750911,32,class
1e-4,100,0.533022556528654,32,class
0.001,1e-4,0.534077676980116,32,class
0.001,0.001,0.532438548304402,32,class
0.001,0.01,0.5279431269248342,32,class
0.001,0.1,0.5279183774366701,32,class
0.001,1,0.5342843217782243,32,class
0.001,10,0.5297580019043434,32,class
0.001,100,0.5474883620554353,32,class
0.01,1e-4,0.5220652542786689,32,class
0.01,0.001,0.516918299832934,32,class
0.01,0.01,0.509373779703048,32,class
0.01,0.1,0.5068773791212816,32,class
0.01,1,0.515042384719214,32,class
0.01,10,0.500876906523248,32,class
0.01,100,0.4825065099943149,32,class
0.1,1e-4,0.4897464812373349,32,class
0.1,0.001,0.48490262649408994,32,class
0.1,0.01,0.4854460013149038,32,class
0.1,0.1,0.48504557126813225,32,class
0.1,1,0.4842406827559267,32,class
0.1,10,0.4810689578951774,32,class
0.1,100,0.4803700054584201,32,class
1,1e-4,0.5017288032806325,32,class
1,0.001,0.5061670137035991,32,class
1,0.01,0.4998517180072058,32,class
1,0.1,0.4973083048204999,32,class
1,1,0.4990183781342318,32,class
1,10,0.4938236019120166,32,class
1,100,0.4909058836711276,32,class
1e-7,1e-4,0.5867450926536293,33,class
1e-7,0.001,0.5864301945673897,33,class
1e-7,0.01,0.5863391082720351,33,class
1e-7,0.1,0.5835449072766146,33,class
1e-7,1,0.5829820473783889,33,class
1e-7,10,0.5830040188271896,33,class
1e-7,100,0.5885916308294357,33,class
1e-6,1e-4,0.5864631722314649,33,class
1e-6,0.001,0.5863678853069098,33,class
1e-6,0.01,0.5848935529606262,33,class
1e-6,0.1,0.5858160765294912,33,class
1e-6,1,0.5853926661853491,33,class
1e-6,10,0.5902293425830011,33,class
1e-6,100,0.5922933072445268,33,class
1e-5,1e-4,0.5863248989407526,33,class
1e-5,0.001,0.584421121469902,33,class
1e-5,0.01,0.5864367860892251,33,class
1e-5,0.1,0.5833608442937711,33,class
1e-5,1,0.5898451282292746,33,class
1e-5,10,0.590695994775263,33,class
1e-5,100,0.5922818558977095,33,class
1e-4,1e-4,0.5847574578062383,33,class
1e-4,0.001,0.5850220507964411,33,class
1e-4,0.01,0.5861222912808278,33,class
1e-4,0.1,0.5888689394969883,33,class
1e-4,1,0.5922225108383645,33,class
1e-4,10,0.591799963726793,33,class
1e-4,100,0.592613226466885,33,class
0.001,1e-4,0.5801603083920157,33,class
0.001,0.001,0.5799894982090104,33,class
0.001,0.01,0.5840770718453645,33,class
0.001,0.1,0.5860651374370887,33,class
0.001,1,0.5866965397453202,33,class
0.001,10,0.5888294252440593,33,class
0.001,100,0.5831582383777506,33,class
0.01,1e-4,0.5801698353405671,33,class
0.01,0.001,0.5796732847830409,33,class
0.01,0.01,0.5799563675173431,33,class
0.01,0.1,0.5809898975630683,33,class
0.01,1,0.5835313283666942,33,class
0.01,10,0.5658915160805404,33,class
0.01,100,0.5230299114445456,33,class
0.1,1e-4,0.556074149933906,33,class
0.1,0.001,0.5508636406441284,33,class
0.1,0.01,0.5441029827737145,33,class
0.1,0.1,0.5513107698290625,33,class
0.1,1,0.5245833115345311,33,class
0.1,10,0.4871558431253553,33,class
0.1,100,0.5211306977709417,33,class
1,1e-4,0.48466159975306317,33,class
1,0.001,0.48397289929302123,33,class
1,0.01,0.483636525898721,33,class
1,0.1,0.48056520021763927,33,class
1,1,0.4823787062323648,33,class
1,10,0.481221428745819,33,class
1,100,0.48157252853899196,33,class
1e-7,1e-4,0.5763202749788116,34,class
1e-7,0.001,0.5771042083023791,34,class
1e-7,0.01,0.576393227722496,34,class
1e-7,0.1,0.5723505753139899,34,class
1e-7,1,0.5681445155957351,34,class
1e-7,10,0.5685654504678895,34,class
1e-7,100,0.5606547802157559,34,class
1e-6,1e-4,0.5762670972366094,34,class
1e-6,0.001,0.5755204516363053,34,class
1e-6,0.01,0.5720219766805132,34,class
1e-6,0.1,0.5679980485712193,34,class
1e-6,1,0.56692710131734525,34,class
1e-6,10,0.5577376732132829,34,class
1e-6,100,0.5618473569388204,34,class
1e-5,1e-4,0.5754092698970747,34,class
1e-5,0.001,0.5724153029335957,34,class
1e-5,0.01,0.5677663203272959,34,class
1e-5,0.1,0.5701364509108412,34,class
1e-5,1,0.5590418659077195,34,class
1e-5,10,0.5643168168168168,34,class
1e-5,100,0.5630239490361442,34,class
1e-4,1e-4,0.5697626066833384,34,class
1e-4,0.001,0.5698854795562113,34,class
1e-4,0.01,0.5690169202303349,34,class
1e-4,0.1,0.5590251375068448,34,class
1e-4,1,0.5603885322604835,34,class
1e-4,10,0.5608779118840095,34,class
1e-4,100,0.5533931265760534,34,class
0.001,1e-4,0.5707533090581871,34,class
0.001,0.001,0.5724777460387217,34,class
0.001,0.01,0.5660247791345352,34,class
0.001,0.1,0.5652933464823708,34,class
0.001,1,0.5662152387579217,34,class
0.001,10,0.5545105174861272,34,class
0.001,100,0.5679019045177582,34,class
0.01,1e-4,0.564021287838361,34,class
0.01,0.001,0.5571366427403013,34,class
0.01,0.01,0.5525955790285059,34,class
0.01,0.1,0.5499197176270347,34,class
0.01,1,0.5536424019838654,34,class
0.01,10,0.5436905712332541,34,class
0.01,100,0.49985843857795076,34,class
0.1,1e-4,0.5501756599805381,34,class
0.1,0.001,0.5451532237812726,34,class
0.1,0.01,0.5391506140286628,34,class
0.1,0.1,0.5354192136387258,34,class
0.1,1,0.5217117073519513,34,class
0.1,10,0.47933644707425194,34,class
0.1,100,0.5079649658369171,34,class
1,1e-4,0.4849935253197448,34,class
1,0.001,0.4834475324627764,34,class
1,0.01,0.48264922762483736,34,class
1,0.1,0.4847939276384398,34,class
1,1,0.4818944515072564,34,class
1,10,0.4869260815693743,34,class
1,100,0.48865098984001426,34,class
1e-7,1e-4,0.5674640350280594,35,class
1e-7,0.001,0.5669848960458717,35,class
1e-7,0.01,0.562420130060374,35,class
1e-7,0.1,0.5526795671978599,35,class
1e-7,1,0.553930855071099,35,class
1e-7,10,0.5524644827754583,35,class
1e-7,100,0.5595545188045188,35,class
1e-6,1e-4,0.5670394383930969,35,class
1e-6,0.001,0.5650740291685413,35,class
1e-6,0.01,0.5566231161475064,35,class
1e-6,0.1,0.548221400843352,35,class
1e-6,1,0.551065960559863,35,class
1e-6,10,0.5524406157028109,35,class
1e-6,100,0.557290516997834,35,class
1e-5,1e-4,0.5640068980129955,35,class
1e-5,0.001,0.5526184058623083,35,class
1e-5,0.01,0.5553779136279137,35,class
1e-5,0.1,0.5547632920376823,35,class
1e-5,1,0.556168910199398,35,class
1e-5,10,0.5599570354326452,35,class
1e-5,100,0.5576514650539041,35,class
1e-4,1e-4,0.5590748291845853,35,class
1e-4,0.001,0.5504458971166288,35,class
1e-4,0.01,0.5526340478108771,35,class
1e-4,0.1,0.5582389296962468,35,class
1e-4,1,0.559480619120863,35,class
1e-4,10,0.5602320508661972,35,class
1e-4,100,0.5525256196963514,35,class
0.001,1e-4,0.5532847882725932,35,class
0.001,0.001,0.5524860566141054,35,class
0.001,0.01,0.5520145084108499,35,class
0.001,0.1,0.5583612157453621,35,class
0.001,1,0.5582023460742973,35,class
0.001,10,0.5462197275672885,35,class
0.001,100,0.5634943532382557,35,class
0.01,1e-4,0.5550945274542836,35,class
0.01,0.001,0.5495390739171228,35,class
0.01,0.01,0.5521336205543522,35,class
0.01,0.1,0.5566738088262478,35,class
0.01,1,0.5496998557791241,35,class
0.01,10,0.5534743759438882,35,class
0.01,100,0.5009941509453705,35,class
0.1,1e-4,0.5321365703682777,35,class
0.1,0.001,0.5252783053087932,35,class
0.1,0.01,0.5196307736307736,35,class
0.1,0.1,0.5214359664542592,35,class
0.1,1,0.5137880580929362,35,class
0.1,10,0.49038339733461683,35,class
0.1,100,0.4843806489416246,35,class
1,1e-4,0.49028332208515135,35,class
1,0.001,0.49247752935862693,35,class
1,0.01,0.4886844854436318,35,class
1,0.1,0.4915940348013519,35,class
1,1,0.4917456537548001,35,class
1,10,0.49465315838486573,35,class
1,100,0.49157337128068834,35,class
1e-7,1e-4,0.5674951597939403,36,class
1e-7,0.001,0.568140062100428,36,class
1e-7,0.01,0.5654707281323135,36,class
1e-7,0.1,0.5549479496918521,36,class
1e-7,1,0.5571561613878687,36,class
1e-7,10,0.5555474446572007,36,class
1e-7,100,0.5588009246179978,36,class
1e-6,1e-4,0.5669715660782734,36,class
1e-6,0.001,0.5652579469713616,36,class
1e-6,0.01,0.5578833371699226,36,class
1e-6,0.1,0.5587509321167857,36,class
1e-6,1,0.5554746593283179,36,class
1e-6,10,0.5572013947745655,36,class
1e-6,100,0.5629453146526318,36,class
1e-5,1e-4,0.5673002314160851,36,class
1e-5,0.001,0.5585519639848908,36,class
1e-5,0.01,0.5625980536285414,36,class
1e-5,0.1,0.5581280234938771,36,class
1e-5,1,0.5580970046701754,36,class
1e-5,10,0.5646825571215816,36,class
1e-5,100,0.5654571923840217,36,class
1e-4,1e-4,0.5564806696940844,36,class
1e-4,0.001,0.5590733983112032,36,class
1e-4,0.01,0.5578812322775738,36,class
1e-4,0.1,0.5577844604186067,36,class
1e-4,1,0.5644617125836638,36,class
1e-4,10,0.5662498430486236,36,class
1e-4,100,0.5580472885777764,36,class
0.001,1e-4,0.5582718764060227,36,class
0.001,0.001,0.5559274858482176,36,class
0.001,0.01,0.5542538540282442,36,class
0.001,0.1,0.5591257869367625,36,class
0.001,1,0.5573211809370346,36,class
0.001,10,0.5585333312406483,36,class
0.001,100,0.5602767532340703,36,class
0.01,1e-4,0.5453931265760534,36,class
0.01,0.001,0.5458855519282348,36,class
0.01,0.01,0.5446763619019717,36,class
0.01,0.1,0.5399302577839163,36,class
0.01,1,0.5438020276373935,36,class
0.01,10,0.5262290958205592,36,class
0.01,100,0.5146461513778587,36,class
0.1,1e-4,0.5194292794536697,36,class
0.1,0.001,0.5117760818309599,36,class
0.1,0.01,0.5087014645307328,36,class
0.1,0.1,0.5106228597935915,36,class
0.1,1,0.4972429677063823,36,class
0.1,10,0.4816746310770701,36,class
0.1,100,0.49006073756683516,36,class
1,1e-4,0.4980512838622595,36,class
1,0.001,0.49824950298730786,36,class
1,0.01,0.4984997920394262,36,class
1,0.1,0.4947539486350462,36,class
1,1,0.49554201370359907,36,class
1,10,0.481626258226868,36,class
1,100,0.47738168700058947,36,class
1e-7,1e-4,0.5627053416657075,37,class
1e-7,0.001,0.562746863152351,37,class
1e-7,0.01,0.5603426893792748,37,class
1e-7,0.1,0.5556158527865845,37,class
1e-7,1,0.5517064643040253,37,class
1e-7,10,0.5509291730755146,37,class
1e-7,100,0.5654146402500061,37,class
1e-6,1e-4,0.5622350242228291,37,class
1e-6,0.001,0.561328439938196,37,class
1e-6,0.01,0.5502841962171231,37,class
1e-6,0.1,0.5493177960190155,37,class
1e-6,1,0.5488965699148626,37,class
1e-6,10,0.5609440625294284,37,class
1e-6,100,0.5672597833024662,37,class
1e-5,1e-4,0.5601843816813329,37,class
1e-5,0.001,0.5535956993578944,37,class
1e-5,0.01,0.5453868328258572,37,class
1e-5,0.1,0.5513928301123423,37,class
1e-5,1,0.5603966361832216,37,class
1e-5,10,0.5629317104561007,37,class
1e-5,100,0.5690067462933317,37,class
1e-4,1e-4,0.5522260823541312,37,class
1e-4,0.001,0.5525273627285823,37,class
1e-4,0.01,0.5494832559039876,37,class
1e-4,0.1,0.5612194180242961,37,class
1e-4,1,0.5679079419140395,37,class
1e-4,10,0.5651416800075336,37,class
1e-4,100,0.5638679794777356,37,class
0.001,1e-4,0.547591175670444,37,class
0.001,0.001,0.5474860574860575,37,class
0.001,0.01,0.5559166117336849,37,class
0.001,0.1,0.5597950180145302,37,class
0.001,1,0.5636895187870797,37,class
0.001,10,0.5640403365037512,37,class
0.001,100,0.5675811028798834,37,class
0.01,1e-4,0.5374431984249057,37,class
0.01,0.001,0.5416146878585903,37,class
0.01,0.01,0.544386334069261,37,class
0.01,0.1,0.5414262459323435,37,class
0.01,1,0.5529558644009863,37,class
0.01,10,0.5473004049345512,37,class
0.01,100,0.5100173675417577,37,class
0.1,1e-4,0.5323654516886225,37,class
0.1,0.001,0.524004929145173,37,class
0.1,0.01,0.5269512936281229,37,class
0.1,0.1,0.5300035968023773,37,class
0.1,1,0.5060864357388748,37,class
0.1,10,0.4903776206520109,37,class
0.1,100,0.48688948704802365,37,class
1,1e-4,0.48397035886060275,37,class
1,0.001,0.48158422752020313,37,class
1,0.01,0.48244571139083336,37,class
1,0.1,0.4844732703086362,37,class
1,1,0.4814355304782134,37,class
1,10,0.4804057812167568,37,class
1,100,0.48167278689839665,37,class
1e-7,1e-4,0.5916664839927035,38,class
1e-7,0.001,0.5918957424323278,38,class
1e-7,0.01,0.59169468859103,38,class
1e-7,0.1,0.5871999438462853,38,class
1e-7,1,0.5898010780815659,38,class
1e-7,10,0.5869823307628186,38,class
1e-7,100,0.5850565365016585,38,class
1e-6,1e-4,0.5911354547055767,38,class
1e-6,0.001,0.5902672803465486,38,class
1e-6,0.01,0.5881977971002361,38,class
1e-6,0.1,0.5852978841210549,38,class
1e-6,1,0.5860726083226083,38,class
1e-6,10,0.5858779912316497,38,class
1e-6,100,0.5853697887783254,38,class
1e-5,1e-4,0.5901360485049509,38,class
1e-5,0.001,0.5820760769480282,38,class
1e-5,0.01,0.5853806498135766,38,class
1e-5,0.1,0.5857369878589391,38,class
1e-5,1,0.5843724124821685,38,class
1e-5,10,0.5843710400295766,38,class
1e-5,100,0.5853300260190504,38,class
1e-4,1e-4,0.5855239481641921,38,class
1e-4,0.001,0.5882934441410052,38,class
1e-4,0.01,0.5858040706211438,38,class
1e-4,0.1,0.5832199141650362,38,class
1e-4,1,0.5862058103399567,38,class
1e-4,10,0.586441655941656,38,class
1e-4,100,0.5925240266398804,38,class
0.001,1e-4,0.5844035254766962,38,class
0.001,0.001,0.5874334247139126,38,class
0.001,0.01,0.5880710405527478,38,class
0.001,0.1,0.5870006652994458,38,class
0.001,1,0.5853467613955419,38,class
0.001,10,0.5905266974291364,38,class
0.001,100,0.5972489091879336,38,class
0.01,1e-4,0.5775531515836394,38,class
0.01,0.001,0.5776478019831679,38,class
0.01,0.01,0.5766056369958809,38,class
0.01,0.1,0.5762518040688772,38,class
0.01,1,0.5791429469539225,38,class
0.01,10,0.5622226738934056,38,class
0.01,100,0.49650601385357485,38,class
0.1,1e-4,0.5501350945893629,38,class
0.1,0.001,0.5493598010030937,38,class
0.1,0.01,0.5474202464659782,38,class
0.1,0.1,0.5500676351438547,38,class
0.1,1,0.528003394073516,38,class
0.1,10,0.47742361220105123,38,class
0.1,100,0.4813587590203444,38,class
1,1e-4,0.49008298629640096,38,class
1,0.001,0.489559039004161,38,class
1,0.01,0.4912466970454775,38,class
1,0.1,0.4887651824298166,38,class
1,1,0.49328264981008885,38,class
1,10,0.4980437898700094,38,class
1,100,0.49551911144594074,38,class
1e-7,1e-4,0.5763845766498206,39,class
1e-7,0.001,0.5766258880832051,39,class
1e-7,0.01,0.5751472042600091,39,class
1e-7,0.1,0.5701497839302717,39,class
1e-7,1,0.5717755386048069,39,class
1e-7,10,0.5676962206108548,39,class
1e-7,100,0.5788728005008493,39,class
1e-6,1e-4,0.5769985272729176,39,class
1e-6,0.001,0.5749013987855451,39,class
1e-6,0.01,0.5705792063840844,39,class
1e-6,0.1,0.570778752620216,39,class
1e-6,1,0.5705658062243428,39,class
1e-6,10,0.5794127864798596,39,class
1e-6,100,0.5815637466735027,39,class
1e-5,1e-4,0.5754909186189674,39,class
1e-5,0.001,0.573869937010181,39,class
1e-5,0.01,0.5704935885362715,39,class
1e-5,0.1,0.5727020609459634,39,class
1e-5,1,0.5772676805725586,39,class
1e-5,10,0.5821099985002424,39,class
1e-5,100,0.5850165060530914,39,class
1e-4,1e-4,0.5720457086005867,39,class
1e-4,0.001,0.5726202360897483,39,class
1e-4,0.01,0.5734654968557408,39,class
1e-4,0.1,0.5777168754119973,39,class
1e-4,1,0.5828068320934174,39,class
1e-4,10,0.5806069126617908,39,class
1e-4,100,0.5818266899303485,39,class
0.001,1e-4,0.5664355261184529,39,class
0.001,0.001,0.5634223334833091,39,class
0.001,0.01,0.5697341705817316,39,class
0.001,0.1,0.5769128640835958,39,class
0.001,1,0.5753838019203873,39,class
0.001,10,0.5804093440130026,39,class
0.001,100,0.5864945720982306,39,class
0.01,1e-4,0.5521558248143614,39,class
0.01,0.001,0.5538721482806849,39,class
0.01,0.01,0.5581783865747281,39,class
0.01,0.1,0.555288772221699,39,class
0.01,1,0.5645460416862856,39,class
0.01,10,0.5593711655906778,39,class
0.01,100,0.5176562546867425,39,class
0.1,1e-4,0.5590769933696763,39,class
0.1,0.001,0.5600655838765595,39,class
0.1,0.01,0.5592535218144974,39,class
0.1,0.1,0.5553746525270915,39,class
0.1,1,0.5568220502732698,39,class
0.1,10,0.5230680462692658,39,class
0.1,100,0.514599060733207,39,class
1,1e-4,0.48082155805631416,39,class
1,0.001,0.48603981202456814,39,class
1,0.01,0.4880115180511522,39,class
1,0.1,0.482050878840513,39,class
1,1,0.4863993226676154,39,class
1,10,0.48209696543233127,39,class
1,100,0.48764569055117835,39,class
1e-7,1e-4,0.5947435074447269,4,class
1e-7,0.001,0.5952671260110285,4,class
1e-7,0.01,0.5927729393156222,4,class
1e-7,0.1,0.5896507709800393,4,class
1e-7,1,0.5896676310456799,4,class
1e-7,10,0.592029257480477,4,class
1e-7,100,0.5943571620400889,4,class
1e-6,1e-4,0.5939776597154646,4,class
1e-6,0.001,0.5934493866688989,4,class
1e-6,0.01,0.5899934010665718,4,class
1e-6,0.1,0.5907940946172654,4,class
1e-6,1,0.591353520768155,4,class
1e-6,10,0.5914509919326992,4,class
1e-6,100,0.5974093684276611,4,class
1e-5,1e-4,0.5937194467987151,4,class
1e-5,0.001,0.5870311679275094,4,class
1e-5,0.01,0.589529008974131,4,class
1e-5,0.1,0.5860008117873972,4,class
1e-5,1,0.5973415296829931,4,class
1e-5,10,0.5963319347221786,4,class
1e-5,100,0.5960311722872699,4,class
1e-4,1e-4,0.588397345952224,4,class
1e-4,0.001,0.5904478973747267,4,class
1e-4,0.01,0.5880830359976702,4,class
1e-4,0.1,0.597136068123873,4,class
1e-4,1,0.5955453266855706,4,class
1e-4,10,0.5953507122104683,4,class
1e-4,100,0.5992322758298368,4,class
0.001,1e-4,0.5845685258429161,4,class
0.001,0.001,0.5853163311395019,4,class
0.001,0.01,0.5893602618297741,4,class
0.001,0.1,0.5881928461562608,4,class
0.001,1,0.5895425617254886,4,class
0.001,10,0.5987413824974801,4,class
0.001,100,0.5983385319117026,4,class
0.01,1e-4,0.5727093103556519,4,class
0.01,0.001,0.5733046234387698,4,class
0.01,0.01,0.57725026681734,4,class
0.01,0.1,0.5767010076278369,4,class
0.01,1,0.5818788727752142,4,class
0.01,10,0.5747059585718123,4,class
0.01,100,0.5106031772190309,4,class
0.1,1e-4,0.5416746607234412,4,class
0.1,0.001,0.5358062784038394,4,class
0.1,0.01,0.5354963404170722,4,class
0.1,0.1,0.5349584898487337,4,class
0.1,1,0.5221061444719981,4,class
0.1,10,0.47915676826652437,4,class
0.1,100,0.4918750300823472,4,class
1,1e-4,0.4910367632440803,4,class
1,0.001,0.48867169129059373,4,class
1,0.01,0.4877165523537475,4,class
1,0.1,0.4861773057901107,4,class
1,1,0.4917942646479232,4,class
1,10,0.4832379653172336,4,class
1,100,0.4776937686815736,4,class
1e-7,1e-4,0.5453636341044877,40,class
1e-7,0.001,0.5461096348962202,40,class
1e-7,0.01,0.542723183113427,40,class
1e-7,0.1,0.5333451282292746,40,class
1e-7,1,0.5355482660360709,40,class
1e-7,10,0.5350498128790812,40,class
1e-7,100,0.5418588187490626,40,class
1e-6,1e-4,0.5463490576813748,40,class
1e-6,0.001,0.544528857254467,40,class
1e-6,0.01,0.5364074248464492,40,class
1e-6,0.1,0.5362944704286168,40,class
1e-6,1,0.5340511766121522,40,class
1e-6,10,0.5428132330937209,40,class
1e-6,100,0.5473523994377653,40,class
1e-5,1e-4,0.5447643994168384,40,class
1e-5,0.001,0.5363054177871251,40,class
1e-5,0.01,0.5360752198191223,40,class
1e-5,0.1,0.5368721535123975,40,class
1e-5,1,0.5407463561122098,40,class
1e-5,10,0.5463087591075396,40,class
1e-5,100,0.5482631315984975,40,class
1e-4,1e-4,0.5337796681699121,40,class
1e-4,0.001,0.5401731941000234,40,class
1e-4,0.01,0.5359558199314297,40,class
1e-4,0.1,0.5411127460212826,40,class
1e-4,1,0.5462406980150882,40,class
1e-4,10,0.5483103443164419,40,class
1e-4,100,0.5547392880685563,40,class
0.001,1e-4,0.5365143000143,40,class
0.001,0.001,0.5378575526746259,40,class
0.001,0.01,0.5396402447743911,40,class
0.001,0.1,0.544853502457161,40,class
0.001,1,0.5469307922905484,40,class
0.001,10,0.5496607417522051,40,class
0.001,100,0.5615930024100756,40,class
0.01,1e-4,0.5454185936807888,40,class
0.01,0.001,0.5460564013490843,40,class
0.01,0.01,0.5401530746774649,40,class
0.01,0.1,0.5433717977559441,40,class
0.01,1,0.5416328044071946,40,class
0.01,10,0.5287424157607085,40,class
0.01,100,0.4956314336985069,40,class
0.1,1e-4,0.5335870565687639,40,class
0.1,0.001,0.5201967673248161,40,class
0.1,0.01,0.5263991413015804,40,class
0.1,0.1,0.5234418608503975,40,class
0.1,1,0.49410983195739294,40,class
0.1,10,0.4846037518354592,40,class
0.1,100,0.4904703388057047,40,class
1,1e-4,0.5141526548325329,40,class
1,0.001,0.515461705172071,40,class
1,0.01,0.511614761538542,40,class
1,0.1,0.5048668162936456,40,class
1,1,0.5092028090808579,40,class
1,10,0.49949334046590144,40,class
1,100,0.500348679254167,40,class
1e-7,1e-4,0.5484671252262716,41,class
1e-7,0.001,0.5481871457694628,41,class
1e-7,0.01,0.5433008988954111,41,class
1e-7,0.1,0.5242092475751012,41,class
1e-7,1,0.5215289156752572,41,class
1e-7,10,0.523801355362331,41,class
1e-7,100,0.5252208680806242,41,class
1e-6,1e-4,0.5479976784275565,41,class
1e-6,0.001,0.5436693435595875,41,class
1e-6,0.01,0.5290302680729511,41,class
1e-6,0.1,0.5228755933633983,41,class
1e-6,1,0.5220411386996753,41,class
1e-6,10,0.5262529315029315,41,class
1e-6,100,0.5318553143736071,41,class
1e-5,1e-4,0.5425521021892973,41,class
1e-5,0.001,0.5200775322360688,41,class
1e-5,0.01,0.522868917698186,41,class
1e-5,0.1,0.5188363642388033,41,class
1e-5,1,0.530554691451033,41,class
1e-5,10,0.5359809495907057,41,class
1e-5,100,0.5378181849096483,41,class
1e-4,1e-4,0.5300766916742526,41,class
