alpha,lambda,AUC,seed,level
0,20,0.6137377377377378,87,family
0,30,0.6137907402175695,87,family
0,50,0.6138287146031048,87,family
0,1e-4,0.6070072136596527,88,family
0,0.001,0.6070072136596527,88,family
0,0.01,0.6069635803050437,88,family
0,0.1,0.6098792974158828,88,family
0,1,0.6173708394805956,88,family
0,10,0.6171880286209555,88,family
0,20,0.6171063467648834,88,family
0,30,0.6170694326730912,88,family
0,50,0.6170180380729161,88,family
0,1e-4,0.5650636612221979,89,family
0,0.001,0.5650636612221979,89,family
0,0.01,0.565103913146596,89,family
0,0.1,0.5719648437636242,89,family
0,1,0.5876080836934495,89,family
0,10,0.5907017732017732,89,family
0,20,0.5908722720978818,89,family
0,30,0.5909006201323275,89,family
0,50,0.590905639088566,89,family
0,1e-4,0.5626372810092323,9,family
0,0.001,0.5626372810092323,9,family
0,0.01,0.5621489730148267,9,family
0,0.1,0.5582324406287821,9,family
0,1,0.5683192748497626,9,family
0,10,0.5727769816855183,9,family
0,20,0.5731808001381172,9,family
0,30,0.5733047716706253,9,family
0,50,0.573401254041498,9,family
0,1e-4,0.5763344058344059,90,family
0,0.001,0.5763344058344059,90,family
0,0.01,0.5762794048403804,90,family
0,0.1,0.5743067213555019,90,family
0,1,0.5830373587873589,90,family
0,10,0.5858336672909844,90,family
0,20,0.5859791960950498,90,family
0,30,0.585939177853812,90,family
0,50,0.5859459180434791,90,family
0,1e-4,0.5847344836125324,91,family
0,0.001,0.5847344836125324,91,family
0,0.01,0.5847551567246689,91,family
0,0.1,0.5850161171624586,91,family
0,1,0.5970426785670688,91,family
0,10,0.6006091492189053,91,family
0,20,0.6008039328527134,91,family
0,30,0.6008629518019762,91,family
0,50,0.6009121368755516,91,family
0,1e-4,0.5844524350134106,92,family
0,0.001,0.5844524350134106,92,family
0,0.01,0.5842970993641725,92,family
0,0.1,0.5777041806614978,92,family
0,1,0.5822761280444207,92,family
0,10,0.5849507582495388,92,family
0,20,0.5851125358808286,92,family
0,30,0.5852218219962122,92,family
0,50,0.5851733894172919,92,family
0,1e-4,0.5745169655718436,93,family
0,0.001,0.5745169655718436,93,family
0,0.01,0.5744874909752958,93,family
0,0.1,0.5738718082193692,93,family
0,1,0.5757737859811031,93,family
0,10,0.5767595818815331,93,family
0,20,0.5768176268603098,93,family
0,30,0.576793976903733,93,family
0,50,0.5767787578519286,93,family
0,1e-4,0.5697129612190588,94,family
0,0.001,0.5697129612190588,94,family
0,0.01,0.5696854833928005,94,family
0,0.1,0.5729353151060468,94,family
0,1,0.5855013480379334,94,family
0,10,0.590426556347288,94,family
0,20,0.5907277390631049,94,family
0,30,0.5909054054054054,94,family
0,50,0.5910188542200737,94,family
0,1e-4,0.5644172377952866,95,family
0,0.001,0.5644172377952866,95,family
0,0.01,0.5640468604492995,95,family
0,0.1,0.5634434835532397,95,family
0,1,0.5784371496932472,95,family
0,10,0.5851642879813611,95,family
0,20,0.5856875699741554,95,family
0,30,0.5858564121612903,95,family
0,50,0.5860122735976394,95,family
0,1e-4,0.5735574267647439,96,family
0,0.001,0.5735574267647439,96,family
0,0.01,0.5735076906174468,96,family
0,0.1,0.579313271459613,96,family
0,1,0.5878250027030515,96,family
0,10,0.5892379531099043,96,family
0,20,0.5891703515362052,96,family
0,30,0.5891926961805011,96,family
0,50,0.5891399701094823,96,family
0,1e-4,0.5419788307471234,97,family
0,0.001,0.5419788307471234,97,family
0,0.01,0.5419932990481771,97,family
0,0.1,0.5518260542772738,97,family
0,1,0.570186699765968,97,family
0,10,0.5754678572300523,97,family
0,20,0.575725032523813,97,family
0,30,0.5757907750956531,97,family
0,50,0.5758071459961704,97,family
0,1e-4,0.5671962877511658,98,family
0,0.001,0.5671962877511658,98,family
0,0.01,0.5671103219944683,98,family
0,0.1,0.5716882291699364,98,family
0,1,0.5852796681699121,98,family
0,10,0.5918962220059781,98,family
0,20,0.5924902899415094,98,family
0,30,0.5926549214719946,98,family
0,50,0.5927987002682125,98,family
0,1e-4,0.5923321841004768,99,family
0,0.001,0.5923321841004768,99,family
0,0.01,0.59223230634816,99,family
0,0.1,0.5867918981699469,99,family
0,1,0.5930417656332291,99,family
0,10,0.5964663862468741,99,family
0,20,0.5967655931192517,99,family
0,30,0.5968467256455061,99,family
0,50,0.5969267281218501,99,family
