sigma,C,AUC,seed,level
1e-4,100,0.5662607459375752,3,genus
0.001,1e-4,0.5971229914583573,3,genus
0.001,0.001,0.5965698250515323,3,genus
0.001,0.01,0.595075112569015,3,genus
0.001,0.1,0.5949734281319647,3,genus
0.001,1,0.5941240997094656,3,genus
0.001,10,0.5761127791554621,3,genus
0.001,100,0.5644402730256389,3,genus
0.01,1e-4,0.5861279903596976,3,genus
0.01,0.001,0.5861692184344623,3,genus
0.01,0.01,0.5845879891215258,3,genus
0.01,0.1,0.5827169630431825,3,genus
0.01,1,0.5813329893482333,3,genus
0.01,10,0.5425305850275363,3,genus
0.01,100,0.5456115989683062,3,genus
0.1,1e-4,0.5513585885537106,3,genus
0.1,0.001,0.5487091390170659,3,genus
0.1,0.01,0.5772634049554781,3,genus
0.1,0.1,0.5769249571871523,3,genus
0.1,1,0.5766154610621074,3,genus
0.1,10,0.5770686333110113,3,genus
0.1,100,0.5765357140677263,3,genus
1,1e-4,0.5039517143450071,3,genus
1,0.001,0.5074708231750915,3,genus
1,0.01,0.47563480292138827,3,genus
1,0.1,0.4719199386668899,3,genus
1,1,0.4702392052331077,3,genus
1,10,0.46876629198885295,3,genus
1,100,0.4690825093386069,3,genus
1e-7,1e-4,0.6073904418355638,30,genus
1e-7,0.001,0.607448987314841,30,genus
1e-7,0.01,0.6069978244795318,30,genus
1e-7,0.1,0.6072130388227949,30,genus
1e-7,1,0.6075074743733281,30,genus
1e-7,10,0.6099637442320369,30,genus
1e-7,100,0.6131261496688326,30,genus
1e-6,1e-4,0.6072281942220966,30,genus
1e-6,0.001,0.6071650736101956,30,genus
1e-6,0.01,0.6072890634536976,30,genus
1e-6,0.1,0.6072887556546093,30,genus
1e-6,1,0.6097738025481928,30,genus
1e-6,10,0.6133343552611845,30,genus
1e-6,100,0.6133662451650257,30,genus
1e-5,1e-4,0.6061281978842955,30,genus
1e-5,0.001,0.6061631038704209,30,genus
1e-5,0.01,0.6061508878216195,30,genus
1e-5,0.1,0.6084692331704527,30,genus
1e-5,1,0.6124580852629633,30,genus
1e-5,10,0.6126925566681665,30,genus
1e-5,100,0.6075476024805293,30,genus
1e-4,1e-4,0.6080845436028363,30,genus
1e-4,0.001,0.6080819696002623,30,genus
1e-4,0.01,0.6100468909676227,30,genus
1e-4,0.1,0.6134419977468758,30,genus
1e-4,1,0.6137285203321788,30,genus
1e-4,10,0.6088225420542493,30,genus
1e-4,100,0.5898458720044086,30,genus
0.001,1e-4,0.6017392209282453,30,genus
0.001,0.001,0.6018667866472744,30,genus
0.001,0.01,0.6031069353325451,30,genus
0.001,0.1,0.6032679273350006,30,genus
0.001,1,0.6030826453631332,30,genus
0.001,10,0.6005027135149087,30,genus
0.001,100,0.5500354666513203,30,genus
0.01,1e-4,0.5821787305598282,30,genus
0.01,0.001,0.5826678350824692,30,genus
0.01,0.01,0.5817330998245632,30,genus
0.01,0.1,0.5789620870870871,30,genus
0.01,1,0.5712271975808562,30,genus
0.01,10,0.5014151228754887,30,genus
0.01,100,0.49288427146658853,30,genus
0.1,1e-4,0.56192207538549,30,genus
0.1,0.001,0.5597344613777541,30,genus
0.1,0.01,0.5710157487627,30,genus
0.1,0.1,0.5702394794620405,30,genus
0.1,1,0.5710577217025388,30,genus
0.1,10,0.5722542261337993,30,genus
0.1,100,0.5722503683997586,30,genus
1,1e-4,0.5020517756432391,30,genus
1,0.001,0.5035975570518253,30,genus
1,0.01,0.4696276145483463,30,genus
1,0.1,0.4656817675689627,30,genus
1,1,0.46095948213021387,30,genus
1,10,0.46017331878917245,30,genus
1,100,0.4593288711185053,30,genus
1e-7,1e-4,0.5961689337421044,31,genus
1e-7,0.001,0.5957064555845044,31,genus
1e-7,0.01,0.5952839961041181,31,genus
1e-7,0.1,0.5960988148427173,31,genus
1e-7,1,0.5943255790633839,31,genus
1e-7,10,0.5953506555335824,31,genus
1e-7,100,0.5993912117692606,31,genus
1e-6,1e-4,0.5960652285560822,31,genus
1e-6,0.001,0.5960765146679781,31,genus
1e-6,0.01,0.5950611569757911,31,genus
1e-6,0.1,0.5960964884745372,31,genus
1e-6,1,0.5958404249196932,31,genus
1e-6,10,0.6004287205323791,31,genus
1e-6,100,0.6009892837087959,31,genus
1e-5,1e-4,0.5956939204012375,31,genus
1e-5,0.001,0.5957078262931922,31,genus
1e-5,0.01,0.5949887692570619,31,genus
1e-5,0.1,0.5944080439324342,31,genus
1e-5,1,0.6009631016033455,31,genus
1e-5,10,0.6009996738899178,31,genus
1e-5,100,0.5978804972219607,31,genus
1e-4,1e-4,0.5963617450202816,31,genus
1e-4,0.001,0.5969682679194874,31,genus
1e-4,0.01,0.5965051392856271,31,genus
1e-4,0.1,0.6002022606229923,31,genus
1e-4,1,0.6000084884536104,31,genus
1e-4,10,0.5980249020797801,31,genus
1e-4,100,0.5585937723437724,31,genus
0.001,1e-4,0.5835778932242347,31,genus
0.001,0.001,0.5839141196946075,31,genus
0.001,0.01,0.5852757330501233,31,genus
0.001,0.1,0.5855930983248057,31,genus
0.001,1,0.5880391288501045,31,genus
0.001,10,0.5595895721505477,31,genus
0.001,100,0.5156900079522031,31,genus
0.01,1e-4,0.5477189057524423,31,genus
0.01,0.001,0.544064987897305,31,genus
0.01,0.01,0.5430243257194477,31,genus
0.01,0.1,0.5379930520677472,31,genus
0.01,1,0.5372184848175702,31,genus
0.01,10,0.4924395541011395,31,genus
0.01,100,0.49266649184027234,31,genus
0.1,1e-4,0.5520305501494526,31,genus
0.1,0.001,0.5543080859605249,31,genus
0.1,0.01,0.5574676235468918,31,genus
0.1,0.1,0.5585022583559169,31,genus
0.1,1,0.5581418781586465,31,genus
0.1,10,0.5613243766414499,31,genus
0.1,100,0.5609506320344735,31,genus
1,1e-4,0.5058658196524051,31,genus
1,0.001,0.509881186936065,31,genus
1,0.01,0.47270945335579484,31,genus
1,0.1,0.4711754576876528,31,genus
1,1,0.47170268657158904,31,genus
1,10,0.47123362386777023,31,genus
1,100,0.4710090068291288,31,genus
1e-7,1e-4,0.6432179788673691,32,genus
1e-7,0.001,0.6431132508815436,32,genus
1e-7,0.01,0.6430016471175007,32,genus
1e-7,0.1,0.6429810350420107,32,genus
1e-7,1,0.6431008674179406,32,genus
1e-7,10,0.6437710907771883,32,genus
1e-7,100,0.6464915237537189,32,genus
1e-6,1e-4,0.6425373871258018,32,genus
1e-6,0.001,0.6425358803925877,32,genus
1e-6,0.01,0.6424790775095653,32,genus
1e-6,0.1,0.6423737962701377,32,genus
1e-6,1,0.6434425017351847,32,genus
1e-6,10,0.6465570928070928,32,genus
1e-6,100,0.6466761229870986,32,genus
1e-5,1e-4,0.6423639885530129,32,genus
1e-5,0.001,0.6423576607966852,32,genus
1e-5,0.01,0.6423924900510266,32,genus
1e-5,0.1,0.6428802025021537,32,genus
1e-5,1,0.6454428810343444,32,genus
1e-5,10,0.645530211396065,32,genus
1e-5,100,0.6471720701537774,32,genus
1e-4,1e-4,0.6390493367932393,32,genus
1e-4,0.001,0.6390313187752212,32,genus
1e-4,0.01,0.6394927671574013,32,genus
1e-4,0.1,0.6417394572272621,32,genus
1e-4,1,0.6416210286941995,32,genus
1e-4,10,0.6445142869350187,32,genus
1e-4,100,0.6261451730476121,32,genus
0.001,1e-4,0.6190416461757925,32,genus
0.001,0.001,0.6190346688151567,32,genus
0.001,0.01,0.6196862812289642,32,genus
0.001,0.1,0.6194224817151647,32,genus
0.001,1,0.6254416175757639,32,genus
0.001,10,0.6247616065542895,32,genus
0.001,100,0.5938091767725914,32,genus
0.01,1e-4,0.5793261358047943,32,genus
0.01,0.001,0.5764290732370001,32,genus
0.01,0.01,0.5787511989341257,32,genus
0.01,0.1,0.5788999094913729,32,genus
0.01,1,0.5891813115380189,32,genus
0.01,10,0.5683300927233854,32,genus
0.01,100,0.5707028195442829,32,genus
0.1,1e-4,0.5691964739129374,32,genus
0.1,0.001,0.5683804466487393,32,genus
0.1,0.01,0.5699832358490895,32,genus
0.1,0.1,0.57122837907594,32,genus
0.1,1,0.5702575290883217,32,genus
0.1,10,0.5696108285986334,32,genus
0.1,100,0.570364808623955,32,genus
1,1e-4,0.5035841965659039,32,genus
1,0.001,0.5045265566088737,32,genus
1,0.01,0.4831859978445344,32,genus
1,0.1,0.48227607485534313,32,genus
1,1,0.48148307976966515,32,genus
1,10,0.4800656161387869,32,genus
1,100,0.4806381821717188,32,genus
1e-7,1e-4,0.5651449358766432,33,genus
1e-7,0.001,0.5648770347002054,33,genus
1e-7,0.01,0.5644768793183428,33,genus
1e-7,0.1,0.5600130199886297,33,genus
1e-7,1,0.5609871413225072,33,genus
1e-7,10,0.5621480208431427,33,genus
1e-7,100,0.5667626668480327,33,genus
1e-6,1e-4,0.564566304108987,33,genus
1e-6,0.001,0.5627225317652147,33,genus
1e-6,0.01,0.5613536724878189,33,genus
1e-6,0.1,0.5619011921328995,33,genus
1e-6,1,0.5649444470603007,33,genus
1e-6,10,0.5696627071322193,33,genus
1e-6,100,0.5678633197657588,33,genus
1e-5,1e-4,0.5639143254753011,33,genus
1e-5,0.001,0.5611972041728139,33,genus
1e-5,0.01,0.561493021767412,33,genus
1e-5,0.1,0.5629015478893528,33,genus
1e-5,1,0.5687393342820172,33,genus
1e-5,10,0.5663248509833876,33,genus
1e-5,100,0.5632100026856125,33,genus
1e-4,1e-4,0.5614303336437483,33,genus
1e-4,0.001,0.562248120943243,33,genus
1e-4,0.01,0.5635361947313167,33,genus
1e-4,0.1,0.5669934350727034,33,genus
1e-4,1,0.5654122005280542,33,genus
1e-4,10,0.5627757653123507,33,genus
1e-4,100,0.5459703649642674,33,genus
0.001,1e-4,0.5718042589627955,33,genus
0.001,0.001,0.5726646332743894,33,genus
0.001,0.01,0.5731203363642388,33,genus
0.001,0.1,0.5717653236860554,33,genus
0.001,1,0.5702284191857363,33,genus
0.001,10,0.5501381128515275,33,genus
0.001,100,0.5438593645910719,33,genus
0.01,1e-4,0.5773393205923694,33,genus
0.01,0.001,0.5747651340364756,33,genus
0.01,0.01,0.5764527571997085,33,genus
0.01,0.1,0.5763425895407602,33,genus
0.01,1,0.5697901424944108,33,genus
0.01,10,0.5360688959865789,33,genus
0.01,100,0.536112931311102,33,genus
0.1,1e-4,0.5160251623574794,33,genus
0.1,0.001,0.5191216059264839,33,genus
0.1,0.01,0.5435307005611884,33,genus
0.1,0.1,0.5430879577312504,33,genus
0.1,1,0.5449098061476111,33,genus
0.1,10,0.5398158406664504,33,genus
0.1,100,0.5422372381091893,33,genus
1,1e-4,0.4999141737556372,33,genus
1,0.001,0.49937193770425475,33,genus
1,0.01,0.4984269448019448,33,genus
1,0.1,0.49803563842588233,33,genus
1,1,0.49927714561251146,33,genus
1,10,0.49882804232804234,33,genus
1,100,0.4994476824385361,33,genus
1e-7,1e-4,0.5896372892927771,34,genus
1e-7,0.001,0.5905145890664183,34,genus
1e-7,0.01,0.590161196911197,34,genus
1e-7,0.1,0.5891682422840959,34,genus
1e-7,1,0.5890891902355317,34,genus
1e-7,10,0.5902627479395772,34,genus
1e-7,100,0.5957238536445854,34,genus
1e-6,1e-4,0.5901190445672153,34,genus
1e-6,0.001,0.590167661564003,34,genus
1e-6,0.01,0.5900906089015845,34,genus
1e-6,0.1,0.590188787219275,34,genus
1e-6,1,0.5914759925430657,34,genus
1e-6,10,0.5956121661731418,34,genus
1e-6,100,0.5961962737999323,34,genus
1e-5,1e-4,0.5901075047172608,34,genus
1e-5,0.001,0.5901020707118269,34,genus
1e-5,0.01,0.5901138019552654,34,genus
1e-5,0.1,0.5916656055009714,34,genus
1e-5,1,0.5961645591584616,34,genus
1e-5,10,0.5967686074576318,34,genus
1e-5,100,0.5906410181958962,34,genus
1e-4,1e-4,0.5918901227010983,34,genus
1e-4,0.001,0.5928219116328872,34,genus
1e-4,0.01,0.5941966382759065,34,genus
1e-4,0.1,0.5985414168523925,34,genus
1e-4,1,0.5990669833596662,34,genus
1e-4,10,0.5957641073128878,34,genus
1e-4,100,0.5606680844607674,34,genus
0.001,1e-4,0.5944452579757458,34,genus
0.001,0.001,0.5944984086874331,34,genus
0.001,0.01,0.5923843808965761,34,genus
0.001,0.1,0.5928433599104331,34,genus
0.001,1,0.5928685689173494,34,genus
0.001,10,0.5671323196018319,34,genus
0.001,100,0.5255233595965303,34,genus
0.01,1e-4,0.5861855435574947,34,genus
0.01,0.001,0.5828913273029127,34,genus
0.01,0.01,0.5842198047350486,34,genus
0.01,0.1,0.5851103817231866,34,genus
0.01,1,0.5671552754845438,34,genus
0.01,10,0.5103841175670444,34,genus
0.01,100,0.5057687094760266,34,genus
0.1,1e-4,0.5562225073505561,34,genus
0.1,0.001,0.554134971644118,34,genus
0.1,0.01,0.5755547141217873,34,genus
0.1,0.1,0.5742148437636243,34,genus
0.1,1,0.5760422957801007,34,genus
0.1,10,0.5761814963918622,34,genus
0.1,100,0.5760033681329413,34,genus
1,1e-4,0.5056310360883531,34,genus
1,0.001,0.5080696105513178,34,genus
1,0.01,0.4781715230038401,34,genus
1,0.1,0.48059267629999336,34,genus
1,1,0.4803091854921123,34,genus
1,10,0.4792503679637826,34,genus
1,100,0.47938021209362675,34,genus
1e-7,1e-4,0.5855737627871774,35,genus
1e-7,0.001,0.5852832074234513,35,genus
1e-7,0.01,0.5847922774691068,35,genus
1e-7,0.1,0.5841721878673098,35,genus
1e-7,1,0.5851535394279297,35,genus
1e-7,10,0.587495070854827,35,genus
1e-7,100,0.5906454250417665,35,genus
1e-6,1e-4,0.5846325916508843,35,genus
1e-6,0.001,0.5848339951449708,35,genus
1e-6,0.01,0.5840664427493696,35,genus
1e-6,0.1,0.5836820836515959,35,genus
1e-6,1,0.5864286717030619,35,genus
1e-6,10,0.5913377611060537,35,genus
1e-6,100,0.5906930292662,35,genus
1e-5,1e-4,0.5841749999128047,35,genus
1e-5,0.001,0.584509934150178,35,genus
1e-5,0.01,0.5838905726283775,35,genus
1e-5,0.1,0.586266120650267,35,genus
1e-5,1,0.5904973544973545,35,genus
1e-5,10,0.5909960788314447,35,genus
1e-5,100,0.5898514158758061,35,genus
1e-4,1e-4,0.5811618970887263,35,genus
1e-4,0.001,0.5811322960591253,35,genus
1e-4,0.01,0.5821883050297685,35,genus
1e-4,0.1,0.5855179334386652,35,genus
1e-4,1,0.5855887481558213,35,genus
1e-4,10,0.5857504656224168,35,genus
1e-4,100,0.546614770694039,35,genus
0.001,1e-4,0.5799105856727808,35,genus
0.001,0.001,0.5792349841130329,35,genus
0.001,0.01,0.5787344530942092,35,genus
0.001,0.1,0.5787350965948527,35,genus
0.001,1,0.578413256462037,35,genus
0.001,10,0.5518940691562643,35,genus
0.001,100,0.5151635171757123,35,genus
0.01,1e-4,0.5730222796838651,35,genus
0.01,0.001,0.5692767022248729,35,genus
0.01,0.01,0.5699254755626707,35,genus
0.01,0.1,0.5642159254201937,35,genus
0.01,1,0.5593262883964104,35,genus
0.01,10,0.5299895396267348,35,genus
0.01,100,0.5279945437597877,35,genus
0.1,1e-4,0.5625396376341498,35,genus
0.1,0.001,0.5558764247697174,35,genus
0.1,0.01,0.5786224325370667,35,genus
0.1,0.1,0.5787888829596147,35,genus
0.1,1,0.5783923644899255,35,genus
0.1,10,0.5791217467467468,35,genus
0.1,100,0.5796594549689061,35,genus
1,1e-4,0.503272441430978,35,genus
1,0.001,0.503729541824054,35,genus
1,0.01,0.47871453640051204,35,genus
1,0.1,0.4775563097941147,35,genus
1,1,0.4773811367988197,35,genus
1,10,0.4768435870539529,35,genus
1,100,0.4758567033932888,35,genus
1e-7,1e-4,0.5786358540596346,36,genus
1e-7,0.001,0.5779881776375679,36,genus
1e-7,0.01,0.5783412210119527,36,genus
1e-7,0.1,0.5764967798809262,36,genus
1e-7,1,0.5753307183490111,36,genus
1e-7,10,0.5783194483682289,36,genus
1e-7,100,0.5831429652649165,36,genus
1e-6,1e-4,0.5784805266939413,36,genus
1e-6,0.001,0.57842104561007,36,genus
1e-6,0.01,0.5769346811968763,36,genus
1e-6,0.1,0.5772747172259367,36,genus
1e-6,1,0.5776565633577829,36,genus
1e-6,10,0.582872701970263,36,genus
1e-6,100,0.5811290183912136,36,genus
1e-5,1e-4,0.5772252060422792,36,genus
1e-5,0.001,0.5757971141873581,36,genus
1e-5,0.01,0.5760257923428656,36,genus
1e-5,0.1,0.5770977432135969,36,genus
1e-5,1,0.581948501637526,36,genus
1e-5,10,0.582024052798443,36,genus
1e-5,100,0.5775363185485137,36,genus
1e-4,1e-4,0.575957396420811,36,genus
1e-4,0.001,0.5741314275948423,36,genus
1e-4,0.01,0.5766040631223558,36,genus
1e-4,0.1,0.5808689926860658,36,genus
1e-4,1,0.5819414048194536,36,genus
1e-4,10,0.5767692588058442,36,genus
1e-4,100,0.548770067105433,36,genus
0.001,1e-4,0.5697405803015559,36,genus
0.001,0.001,0.5675848801763436,36,genus
0.001,0.01,0.5692584300328203,36,genus
0.001,0.1,0.5709294974416925,36,genus
0.001,1,0.5713710548527622,36,genus
0.001,10,0.5514517461712584,36,genus
0.001,100,0.5169811396762616,36,genus
0.01,1e-4,0.5345219012566573,36,genus
0.01,0.001,0.5351792589627955,36,genus
0.01,0.01,0.5293637178118885,36,genus
0.01,0.1,0.5322789793277598,36,genus
0.01,1,0.5247479482967288,36,genus
0.01,10,0.4991532124458954,36,genus
0.01,100,0.5048914175499541,36,genus
0.1,1e-4,0.5297800697038502,36,genus
0.1,0.001,0.527486700550725,36,genus
0.1,0.01,0.5490257221507222,36,genus
0.1,0.1,0.547995776700045,36,genus
0.1,1,0.5482805671525184,36,genus
0.1,10,0.5496413137876552,36,genus
0.1,100,0.5482528098656148,36,genus
1,1e-4,0.5053570212198261,36,genus
1,0.001,0.5076094857924126,36,genus
1,0.01,0.47383743761182784,36,genus
1,0.1,0.47253610099646687,36,genus
1,1,0.4735081671392647,36,genus
1,10,0.4734221904831661,36,genus
1,100,0.47382288560337343,36,genus
1e-7,1e-4,0.6074791616529421,37,genus
1e-7,0.001,0.607306255733085,37,genus
1e-7,0.01,0.607446337452435,37,genus
1e-7,0.1,0.6070973203168325,37,genus
1e-7,1,0.6071487271243369,37,genus
1e-7,10,0.6052988528598284,37,genus
1e-7,100,0.6088063097941147,37,genus
1e-6,1e-4,0.6079348930812346,37,genus
1e-6,0.001,0.6079030415432854,37,genus
1e-6,0.01,0.6080073348609935,37,genus
1e-6,0.1,0.6078793628122896,37,genus
1e-6,1,0.6060667339813681,37,genus
1e-6,10,0.6086684323696518,37,genus
1e-6,100,0.6088752698691723,37,genus
1e-5,1e-4,0.6062664171139781,37,genus
1e-5,0.001,0.6062363243033975,37,genus
1e-5,0.01,0.6061678307227087,37,genus
1e-5,0.1,0.6044781898623363,37,genus
1e-5,1,0.6070740845374992,37,genus
1e-5,10,0.6083296833418784,37,genus
1e-5,100,0.5981939326085668,37,genus
1e-4,1e-4,0.6071564709308612,37,genus
1e-4,0.001,0.6071543573189915,37,genus
1e-4,0.01,0.6057265061228476,37,genus
1e-4,0.1,0.6080127784579004,37,genus
1e-4,1,0.608191380404795,37,genus
1e-4,10,0.6010419810053956,37,genus
1e-4,100,0.5936137383027627,37,genus
0.001,1e-4,0.6068669671413573,37,genus
0.001,0.001,0.6067587273684835,37,genus
0.001,0.01,0.6057356258697723,37,genus
0.001,0.1,0.6058265600094869,37,genus
0.001,1,0.6044148059209035,37,genus
0.001,10,0.5999412513558855,37,genus
0.001,100,0.5675258219892366,37,genus
0.01,1e-4,0.5970661842155744,37,genus
0.01,0.001,0.595524014432551,37,genus
0.01,0.01,0.594496129840642,37,genus
0.01,0.1,0.5955780684866051,37,genus
0.01,1,0.5929136126544663,37,genus
0.01,10,0.5493371760262005,37,genus
0.01,100,0.5514372316567439,37,genus
0.1,1e-4,0.5610071861931618,37,genus
0.1,0.001,0.559267970932605,37,genus
0.1,0.01,0.5750064232350818,37,genus
0.1,0.1,0.5753032331111599,37,genus
0.1,1,0.5747108423754765,37,genus
0.1,10,0.5770071303882279,37,genus
0.1,100,0.5770240536703951,37,genus
1,1e-4,0.5065677266988242,37,genus
1,0.001,0.5080799065616138,37,genus
1,0.01,0.4682709778593925,37,genus
1,0.1,0.4652679011764378,37,genus
1,1,0.46425893881686564,37,genus
1,10,0.46303163093406996,37,genus
1,100,0.46282416214123534,37,genus
1e-7,1e-4,0.5794361879300903,38,genus
1e-7,0.001,0.5790191022904437,38,genus
1e-7,0.01,0.5794702620739206,38,genus
1e-7,0.1,0.5783761557724972,38,genus
1e-7,1,0.5792143092569922,38,genus
1e-7,10,0.5791340748413919,38,genus
1e-7,100,0.5812649661856979,38,genus
1e-6,1e-4,0.5790948631558388,38,genus
1e-6,0.001,0.5791236445504738,38,genus
1e-6,0.01,0.5787460204106546,38,genus
1e-6,0.1,0.5785785750907703,38,genus
1e-6,1,0.5791348787812203,38,genus
1e-6,10,0.5814777469106738,38,genus
1e-6,100,0.5818553422760739,38,genus
1e-5,1e-4,0.5789225950689365,38,genus
1e-5,0.001,0.578949397132324,38,genus
1e-5,0.01,0.5781577727553338,38,genus
1e-5,0.1,0.5790813644655108,38,genus
1e-5,1,0.581194411310265,38,genus
1e-5,10,0.5815765582655826,38,genus
1e-5,100,0.5786055681116656,38,genus
1e-4,1e-4,0.5760925646901257,38,genus
1e-4,0.001,0.5751597032572643,38,genus
1e-4,0.01,0.5767875148667831,38,genus
1e-4,0.1,0.5781767760792151,38,genus
1e-4,1,0.5783741834168663,38,genus
1e-4,10,0.5767822177578276,38,genus
1e-4,100,0.5389160057269814,38,genus
0.001,1e-4,0.5638441437953633,38,genus
0.001,0.001,0.5633981812823277,38,genus
0.001,0.01,0.5640147168073998,38,genus
0.001,0.1,0.5629212104090153,38,genus
0.001,1,0.5644511244694171,38,genus
0.001,10,0.5393186862821009,38,genus
0.001,100,0.4920067480372359,38,genus
0.01,1e-4,0.5169308319643685,38,genus
0.01,0.001,0.516729817796891,38,genus
0.01,0.01,0.5115022574839648,38,genus
0.01,0.1,0.5131680212442408,38,genus
0.01,1,0.5064993299048177,38,genus
0.01,10,0.47976036707439146,38,genus
0.01,100,0.477769476357891,38,genus
0.1,1e-4,0.5113214429586381,38,genus
0.1,0.001,0.5140861976959538,38,genus
0.1,0.01,0.5236008355916892,38,genus
0.1,0.1,0.5249090785035907,38,genus
0.1,1,0.5230261511511511,38,genus
0.1,10,0.5227608597273231,38,genus
0.1,100,0.5181345555049823,38,genus
1,1e-4,0.5058227469629909,38,genus
1,0.001,0.5063299994245116,38,genus
1,0.01,0.49194951223000005,38,genus
1,0.1,0.49241515600966823,38,genus
1,1,0.488703143910461,38,genus
1,10,0.48751165320372636,38,genus
1,100,0.48709771138734553,38,genus
1e-7,1e-4,0.588163467038467,39,genus
1e-7,0.001,0.5884281938733158,39,genus
1e-7,0.01,0.5889790452473379,39,genus
1e-7,0.1,0.5872169163937456,39,genus
1e-7,1,0.5874817177804983,39,genus
1e-7,10,0.5881052882150443,39,genus
1e-7,100,0.5932089999407073,39,genus
1e-6,1e-4,0.588407451440988,39,genus
1e-6,0.001,0.5883355454757894,39,genus
1e-6,0.01,0.5857318337501264,39,genus
1e-6,0.1,0.5878379790940766,39,genus
1e-6,1,0.586362902972659,39,genus
1e-6,10,0.5937218725694335,39,genus
1e-6,100,0.5941195210890333,39,genus
1e-5,1e-4,0.5875454792771866,39,genus
1e-5,0.001,0.5865516404906649,39,genus
1e-5,0.01,0.5871217820608065,39,genus
1e-5,0.1,0.5856046970315263,39,genus
1e-5,1,0.5921259090100554,39,genus
1e-5,10,0.5932520796057381,39,genus
1e-5,100,0.5913469357859602,39,genus
1e-4,1e-4,0.5832503662198785,39,genus
1e-4,0.001,0.5824730810950324,39,genus
1e-4,0.01,0.5821045862936107,39,genus
1e-4,0.1,0.5873677946238922,39,genus
1e-4,1,0.5876179690143105,39,genus
1e-4,10,0.5873205348205348,39,genus
1e-4,100,0.5714373205958572,39,genus
0.001,1e-4,0.583084817395793,39,genus
0.001,0.001,0.5843928702221385,39,genus
0.001,0.01,0.5802937894340333,39,genus
0.001,0.1,0.5799377225657714,39,genus
0.001,1,0.5803430712942909,39,genus
0.001,10,0.5664928290659998,39,genus
0.001,100,0.5502506373969789,39,genus
0.01,1e-4,0.5620271146582122,39,genus
0.01,0.001,0.5453910561258122,39,genus
0.01,0.01,0.5435713548914769,39,genus
0.01,0.1,0.5429241484515874,39,genus
0.01,1,0.5510223629552898,39,genus
0.01,10,0.4909933402479134,39,genus
0.01,100,0.49420307241038947,39,genus
0.1,1e-4,0.5275586265708218,39,genus
0.1,0.001,0.5257104404055624,39,genus
0.1,0.01,0.5577724427389061,39,genus
0.1,0.1,0.559991134863086,39,genus
0.1,1,0.5608832944442701,39,genus
0.1,10,0.560024939355732,39,genus
0.1,100,0.5610158706180047,39,genus
1,1e-4,0.49980584329974576,39,genus
1,0.001,0.5010021750844922,39,genus
1,0.01,0.48561121138560165,39,genus
1,0.1,0.48316656726412827,39,genus
1,1,0.4833628105457374,39,genus
1,10,0.48363263350458474,39,genus
1,100,0.48382625962199133,39,genus
1e-7,1e-4,0.6206195324244105,4,genus
1e-7,0.001,0.6210633150572175,4,genus
1e-7,0.01,0.6208680527217113,4,genus
1e-7,0.1,0.6208151714432202,4,genus
1e-7,1,0.6208872112530649,4,genus
1e-7,10,0.6217511501048086,4,genus
1e-7,100,0.6232542350713083,4,genus
1e-6,1e-4,0.6203981307091063,4,genus
1e-6,0.001,0.6203461754437364,4,genus
1e-6,0.01,0.6204625540174321,4,genus
1e-6,0.1,0.6203203272959371,4,genus
1e-6,1,0.6217202237080286,4,genus
1e-6,10,0.6229317889317889,4,genus
1e-6,100,0.6232520639106005,4,genus
1e-5,1e-4,0.6195842000537123,4,genus
1e-5,0.001,0.6195934235629358,4,genus
1e-5,0.01,0.6195844145539268,4,genus
1e-5,0.1,0.6208711682065341,4,genus
1e-5,1,0.6222216519655545,4,genus
1e-5,10,0.6224447513715806,4,genus
1e-5,100,0.6190049038585624,4,genus
1e-4,1e-4,0.6183612610868708,4,genus
1e-4,0.001,0.6183968532992923,4,genus
1e-4,0.01,0.6188802286607165,4,genus
1e-4,0.1,0.6218338573765403,4,genus
1e-4,1,0.6221371894542627,4,genus
1e-4,10,0.6199644993425482,4,genus
1e-4,100,0.6057134285853798,4,genus
0.001,1e-4,0.6135220965739259,4,genus
0.001,0.001,0.6135606202892788,4,genus
0.001,0.01,0.6143676381084918,4,genus
0.001,0.1,0.6145094994820605,4,genus
0.001,1,0.6162099115666189,4,genus
0.001,10,0.6140267719810403,4,genus
0.001,100,0.5916417432240603,4,genus
0.01,1e-4,0.6017640031146129,4,genus
0.01,0.001,0.602842816248304,4,genus
0.01,0.01,0.6039875428564453,4,genus
0.01,0.1,0.6024915527461259,4,genus
0.01,1,0.6034468549560013,4,genus
0.01,10,0.5786326723064528,4,genus
0.01,100,0.5820632871547505,4,genus
0.1,1e-4,0.5467273785109151,4,genus
0.1,0.001,0.5460368042258287,4,genus
0.1,0.01,0.5801455453711551,4,genus
0.1,0.1,0.5805324457732994,4,genus
0.1,1,0.5793270563682149,4,genus
0.1,10,0.5759055998507218,4,genus
0.1,100,0.5792877241352851,4,genus
1,1e-4,0.5015186824455117,4,genus
1,0.001,0.5060345092479239,4,genus
1,0.01,0.4793629051525393,4,genus
1,0.1,0.4813930681552633,4,genus
1,1,0.4797961284455187,4,genus
1,10,0.47922322714700766,4,genus
1,100,0.4787354017780847,4,genus
1e-7,1e-4,0.6035960821448626,40,genus
1e-7,0.001,0.603690541150907,40,genus
1e-7,0.01,0.6034404753185241,40,genus
1e-7,0.1,0.6041486015632357,40,genus
1e-7,1,0.603432133352865,40,genus
1e-7,10,0.6040414386511948,40,genus
1e-7,100,0.6064216751594801,40,genus
