sigma,C,AUC,seed,level
0.01,100,0.48145801027508345,31,order
0.1,1e-4,0.5563127116663702,31,order
0.1,0.001,0.5497517561115122,31,order
0.1,0.01,0.5501853460603461,31,order
0.1,0.1,0.5479330602379383,31,order
0.1,1,0.5477600291929561,31,order
0.1,10,0.5291278918291114,31,order
0.1,100,0.5286224107382644,31,order
1,1e-4,0.49273980557212266,31,order
1,0.001,0.48941439261561215,31,order
1,0.01,0.49386346712566226,31,order
1,0.1,0.4941200072023243,31,order
1,1,0.4990834894127577,31,order
1,10,0.5049508833746639,31,order
1,100,0.5039658975177268,31,order
1e-7,1e-4,0.5828517249828226,32,order
1e-7,0.001,0.5822239186050162,32,order
1e-7,0.01,0.5824061657476292,32,order
1e-7,0.1,0.5804887919278163,32,order
1e-7,1,0.5812787752909704,32,order
1e-7,10,0.5822819927941879,32,order
1e-7,100,0.5855069625374504,32,order
1e-6,1e-4,0.5824154951990318,32,order
1e-6,0.001,0.5810383440932222,32,order
1e-6,0.01,0.5817811103786713,32,order
1e-6,0.1,0.5786016103211226,32,order
1e-6,1,0.5787863656339266,32,order
1e-6,10,0.5858309075626149,32,order
1e-6,100,0.5868782153233373,32,order
1e-5,1e-4,0.5823788091227116,32,order
1e-5,0.001,0.5790766123266123,32,order
1e-5,0.01,0.578069239971679,32,order
1e-5,0.1,0.5817034639168785,32,order
1e-5,1,0.5875323633738267,32,order
1e-5,10,0.5872026713124274,32,order
1e-5,100,0.5768233590733591,32,order
1e-4,1e-4,0.5802675445480323,32,order
1e-4,0.001,0.5793413308779163,32,order
1e-4,0.01,0.5805453955697858,32,order
1e-4,0.1,0.5856927537293392,32,order
1e-4,1,0.5876954105673617,32,order
1e-4,10,0.5764910119178412,32,order
1e-4,100,0.5656527171771074,32,order
0.001,1e-4,0.5757797693163547,32,order
0.001,0.001,0.5757761385078458,32,order
0.001,0.01,0.5792262218664658,32,order
0.001,0.1,0.5842238423092082,32,order
0.001,1,0.5783377672097184,32,order
0.001,10,0.5607230505767091,32,order
0.001,100,0.5626562921806825,32,order
0.01,1e-4,0.5639827475559183,32,order
0.01,0.001,0.5636798357591041,32,order
0.01,0.01,0.5688920218127536,32,order
0.01,0.1,0.5671708659879392,32,order
0.01,1,0.5607656558998022,32,order
0.01,10,0.5436705756278927,32,order
0.01,100,0.502701456683164,32,order
0.1,1e-4,0.5721097251432617,32,order
0.1,0.001,0.5681249468109224,32,order
0.1,0.01,0.5682384318116025,32,order
0.1,0.1,0.561759695235305,32,order
0.1,1,0.5619661002465881,32,order
0.1,10,0.5301838981838982,32,order
0.1,100,0.5422330640745275,32,order
1,1e-4,0.520776445434982,32,order
1,0.001,0.521135553236163,32,order
1,0.01,0.5228644785900883,32,order
1,0.1,0.5243615444713006,32,order
1,1,0.5350798769152427,32,order
1,10,0.5493504292620146,32,order
1,100,0.5552707855939564,32,order
1e-7,1e-4,0.6129342569921838,33,order
1e-7,0.001,0.6135685711844249,33,order
1e-7,0.01,0.6124026107989523,33,order
1e-7,0.1,0.6136961552144479,33,order
1e-7,1,0.6104830509952461,33,order
1e-7,10,0.6121331749868335,33,order
1e-7,100,0.6201631884497738,33,order
1e-6,1e-4,0.6136361086696452,33,order
1e-6,0.001,0.6135032846435285,33,order
1e-6,0.01,0.613249380042063,33,order
1e-6,0.1,0.6125590224370713,33,order
1e-6,1,0.6127817625988358,33,order
1e-6,10,0.6186273128529226,33,order
1e-6,100,0.6218886848520995,33,order
1e-5,1e-4,0.6136602909529739,33,order
1e-5,0.001,0.6124782901368268,33,order
1e-5,0.01,0.6136968379529355,33,order
1e-5,0.1,0.6126985487229389,33,order
1e-5,1,0.6198400307973478,33,order
1e-5,10,0.621617992557017,33,order
1e-5,100,0.6221393056819886,33,order
1e-4,1e-4,0.6120932666115593,33,order
1e-4,0.001,0.6135196407208603,33,order
1e-4,0.01,0.6125041967054162,33,order
1e-4,0.1,0.6191639514078539,33,order
1e-4,1,0.6221413137876552,33,order
1e-4,10,0.620357668644254,33,order
1e-4,100,0.6037228073020756,33,order
0.001,1e-4,0.6063484529825993,33,order
0.001,0.001,0.6068387063021209,33,order
0.001,0.01,0.60925522386498,33,order
0.001,0.1,0.6121539501173647,33,order
0.001,1,0.6128037366634927,33,order
0.001,10,0.6033242580559653,33,order
0.001,100,0.5912015682930317,33,order
0.01,1e-4,0.5883013100208222,33,order
0.01,0.001,0.5892690495373423,33,order
0.01,0.01,0.5905327819108307,33,order
0.01,0.1,0.5926240875021362,33,order
0.01,1,0.5926419965261429,33,order
0.01,10,0.5632663168394876,33,order
0.01,100,0.5102585294353588,33,order
0.1,1e-4,0.5713584826115314,33,order
0.1,0.001,0.5742589253016083,33,order
0.1,0.01,0.5671902015255674,33,order
0.1,0.1,0.5708149412478681,33,order
0.1,1,0.5856808886412544,33,order
0.1,10,0.5752652718049059,33,order
0.1,100,0.5780163164035115,33,order
1,1e-4,0.5454782840331621,33,order
1,0.001,0.5363653540299882,33,order
1,0.01,0.5239549614945956,33,order
1,0.1,0.5271802006710543,33,order
1,1,0.5350538552489772,33,order
1,10,0.5537394838218009,33,order
1,100,0.5537630927966294,33,order
1e-7,1e-4,0.5866493562377709,34,order
1e-7,0.001,0.586297884993007,34,order
1e-7,0.01,0.5851255192474705,34,order
1e-7,0.1,0.5836743040950358,34,order
1e-7,1,0.5807485447119594,34,order
1e-7,10,0.582287808714638,34,order
1e-7,100,0.5773853295804515,34,order
1e-6,1e-4,0.5860947336709532,34,order
1e-6,0.001,0.5849416428623746,34,order
1e-6,0.01,0.5818522381266283,34,order
1e-6,0.1,0.5816028912187449,34,order
1e-6,1,0.5845074002574002,34,order
1e-6,10,0.5792679430301382,34,order
1e-6,100,0.5799524158304646,34,order
1e-5,1e-4,0.5857091237579043,34,order
1e-5,0.001,0.5814148076648077,34,order
1e-5,0.01,0.5831695031268203,34,order
1e-5,0.1,0.5831429007404617,34,order
1e-5,1,0.5787191677740459,34,order
1e-5,10,0.5806062177159739,34,order
1e-5,100,0.571925745431843,34,order
1e-4,1e-4,0.5834665309909213,34,order
1e-4,0.001,0.5844359533749778,34,order
1e-4,0.01,0.5807089607028632,34,order
1e-4,0.1,0.5762024864585841,34,order
1e-4,1,0.5778441246124173,34,order
1e-4,10,0.5757156415997879,34,order
1e-4,100,0.5561014769124525,34,order
0.001,1e-4,0.5692190003592442,34,order
0.001,0.001,0.5689585465256197,34,order
0.001,0.01,0.5643566318932173,34,order
0.001,0.1,0.5686613669418548,34,order
0.001,1,0.5657472027776906,34,order
0.001,10,0.5457525748745261,34,order
0.001,100,0.5368483335251628,34,order
0.01,1e-4,0.5320477925660853,34,order
0.01,0.001,0.5223366197207661,34,order
0.01,0.01,0.5191628100225661,34,order
0.01,0.1,0.5187290443753858,34,order
0.01,1,0.5253635368818296,34,order
0.01,10,0.49031700777432485,34,order
0.01,100,0.4867404407892213,34,order
0.1,1e-4,0.5236069671587964,34,order
0.1,0.001,0.5175238151914981,34,order
0.1,0.01,0.5142122662732419,34,order
0.1,0.1,0.5205284020954752,34,order
0.1,1,0.5050390665055299,34,order
0.1,10,0.5041939461238242,34,order
0.1,100,0.5205169511846341,34,order
1,1e-4,0.49289961259168574,34,order
1,0.001,0.4959608916407697,34,order
1,0.01,0.49042528852894707,34,order
1,0.1,0.4931451399134326,34,order
1,1,0.49870280995280997,34,order
1,10,0.5152207268243854,34,order
1,100,0.5126491535089096,34,order
1e-7,1e-4,0.6094270306892258,35,order
1e-7,0.001,0.6100436651808603,35,order
1e-7,0.01,0.609592262994702,35,order
1e-7,0.1,0.6090987895561066,35,order
1e-7,1,0.6095415894989066,35,order
1e-7,10,0.6089148198721369,35,order
1e-7,100,0.6151863771436942,35,order
1e-6,1e-4,0.6093978599679819,35,order
1e-6,0.001,0.6092738984629229,35,order
1e-6,0.01,0.6087704647155867,35,order
1e-6,0.1,0.6085845305235549,35,order
1e-6,1,0.6093733036172061,35,order
1e-6,10,0.6165921400494572,35,order
1e-6,100,0.6170505217761315,35,order
1e-5,1e-4,0.6094027830094904,35,order
1e-5,0.001,0.6092911230045377,35,order
1e-5,0.01,0.607619870741822,35,order
1e-5,0.1,0.6094031461775364,35,order
1e-5,1,0.6167406413382023,35,order
1e-5,10,0.617559811553714,35,order
1e-5,100,0.6103457865531037,35,order
1e-4,1e-4,0.6074965305026281,35,order
1e-4,0.001,0.6080770884124542,35,order
1e-4,0.01,0.6062886274776519,35,order
1e-4,0.1,0.6147526036489451,35,order
1e-4,1,0.6154886750862361,35,order
1e-4,10,0.6099573066097457,35,order
1e-4,100,0.5980270130757935,35,order
0.001,1e-4,0.5955971799325458,35,order
0.001,0.001,0.5957310280663939,35,order
0.001,0.01,0.599790782943222,35,order
0.001,0.1,0.5994532651118017,35,order
0.001,1,0.6009245185952503,35,order
0.001,10,0.5918144145888048,35,order
0.001,100,0.5847712076187686,35,order
0.01,1e-4,0.5793315937889109,35,order
0.01,0.001,0.5770728010240206,35,order
0.01,0.01,0.5810642593813325,35,order
0.01,0.1,0.5808032161080942,35,order
0.01,1,0.5799951815927425,35,order
0.01,10,0.5709223404589259,35,order
0.01,100,0.5069484310094067,35,order
0.1,1e-4,0.5841433153536812,35,order
0.1,0.001,0.5824818463934318,35,order
0.1,0.01,0.5802162864083595,35,order
0.1,0.1,0.578437919190968,35,order
0.1,1,0.5690578867194721,35,order
0.1,10,0.5333210566838615,35,order
0.1,100,0.5533356392106392,35,order
1,1e-4,0.5079748001485807,35,order
1,0.001,0.5085984337996533,35,order
1,0.01,0.5034846523352621,35,order
1,0.1,0.5048393341076268,35,order
1,1,0.5041075766533084,35,order
1,10,0.5170018367670807,35,order
1,100,0.5171822222919784,35,order
1e-7,1e-4,0.6184245329824598,36,order
1e-7,0.001,0.6180329079079079,36,order
1e-7,0.01,0.618135218842536,36,order
1e-7,0.1,0.6185706132962231,36,order
1e-7,1,0.617475337707045,36,order
1e-7,10,0.6183453505770579,36,order
1e-7,100,0.6225526074855343,36,order
1e-6,1e-4,0.6181241158405792,36,order
1e-6,0.001,0.6181809492419249,36,order
1e-6,0.01,0.61718172266343,36,order
1e-6,0.1,0.6182858102004444,36,order
1e-6,1,0.6171662655687046,36,order
1e-6,10,0.6212790691388252,36,order
1e-6,100,0.6237380943661431,36,order
1e-5,1e-4,0.6184148530063164,36,order
1e-5,0.001,0.6183844244941806,36,order
1e-5,0.01,0.618382988389086,36,order
1e-5,0.1,0.6183373007153495,36,order
1e-5,1,0.6219759986467304,36,order
1e-5,10,0.6237586480208431,36,order
1e-5,100,0.6162643008862521,36,order
1e-4,1e-4,0.6176912600754064,36,order
1e-4,0.001,0.6176806780648244,36,order
1e-4,0.01,0.6170377494218958,36,order
1e-4,0.1,0.6205454531186239,36,order
1e-4,1,0.6220710649674064,36,order
1e-4,10,0.6159672407599237,36,order
1e-4,100,0.6071015946259849,36,order
0.001,1e-4,0.6066202378336525,36,order
0.001,0.001,0.6082541217175363,36,order
0.001,0.01,0.6107822212456359,36,order
0.001,0.1,0.6124557240166997,36,order
0.001,1,0.6117475646378085,36,order
0.001,10,0.6029687082552936,36,order
0.001,100,0.5848174219515683,36,order
0.01,1e-4,0.5994262633713854,36,order
0.01,0.001,0.5960845566821177,36,order
0.01,0.01,0.5975584626438285,36,order
0.01,0.1,0.595979121979122,36,order
0.01,1,0.5961833017686676,36,order
0.01,10,0.5822712311614751,36,order
0.01,100,0.5450110737915616,36,order
0.1,1e-4,0.5914886127416615,36,order
0.1,0.001,0.593880100047783,36,order
0.1,0.01,0.5943508063812942,36,order
0.1,0.1,0.5939220422513105,36,order
0.1,1,0.6082754078119932,36,order
0.1,10,0.5913878844000795,36,order
0.1,100,0.5958743176974884,36,order
1,1e-4,0.5168941362965753,36,order
1,0.001,0.5202778527656576,36,order
1,0.01,0.5199496940320111,36,order
1,0.1,0.5239011847213066,36,order
1,1,0.5246059766212205,36,order
1,10,0.5416919728962412,36,order
1,100,0.5439267935182569,36,order
1e-7,1e-4,0.6100762718293207,37,order
1e-7,0.001,0.6103958470665788,37,order
1e-7,0.01,0.6109853163267798,37,order
1e-7,0.1,0.6098315972767192,37,order
1e-7,1,0.6081851939047062,37,order
1e-7,10,0.6085950567292031,37,order
1e-7,100,0.6126129927837245,37,order
1e-6,1e-4,0.6109369107783742,37,order
1e-6,0.001,0.6095174381698772,37,order
1e-6,0.01,0.610047160400819,37,order
1e-6,0.1,0.6086896914335939,37,order
1e-6,1,0.6093379695026037,37,order
1e-6,10,0.6136388112851527,37,order
1e-6,100,0.611816895292505,37,order
1e-5,1e-4,0.6105243754207169,37,order
1e-5,0.001,0.609612606508948,37,order
1e-5,0.01,0.6081263005165444,37,order
1e-5,0.1,0.6091658540073174,37,order
1e-5,1,0.6133098743342645,37,order
1e-5,10,0.6111255881316857,37,order
1e-5,100,0.603586284891163,37,order
1e-4,1e-4,0.6068022892230209,37,order
1e-4,0.001,0.6057601041808359,37,order
1e-4,0.01,0.6053179302996377,37,order
1e-4,0.1,0.6102149414222585,37,order
1e-4,1,0.6098366022817242,37,order
1e-4,10,0.600560459414118,37,order
1e-4,100,0.5986660528123943,37,order
0.001,1e-4,0.594693601266772,37,order
0.001,0.001,0.5950861724093431,37,order
0.001,0.01,0.5939450992804651,37,order
0.001,0.1,0.5925733669209279,37,order
0.001,1,0.5949536880085661,37,order
0.001,10,0.5922759519100983,37,order
0.001,100,0.5714431356443551,37,order
0.01,1e-4,0.5476838170923537,37,order
0.01,0.001,0.5445130374276715,37,order
0.01,0.01,0.5451181887462375,37,order
0.01,0.1,0.5542838404606697,37,order
0.01,1,0.56294093222142,37,order
0.01,10,0.5487846975895756,37,order
0.01,100,0.5006399082008838,37,order
0.1,1e-4,0.5516518609201536,37,order
0.1,0.001,0.5517566076529491,37,order
0.1,0.01,0.5435221244763928,37,order
0.1,0.1,0.5447452500409817,37,order
0.1,1,0.5461581341794757,37,order
0.1,10,0.4963499610237415,37,order
0.1,100,0.5075428438019901,37,order
1,1e-4,0.4871960095984486,37,order
1,0.001,0.4879699063174673,37,order
1,0.01,0.4851663161419259,37,order
1,0.1,0.49090285276565765,37,order
1,1,0.48789267316096585,37,order
1,10,0.4902114897999044,37,order
1,100,0.49192129062860773,37,order
1e-7,1e-4,0.6446955766742353,38,order
1e-7,0.001,0.6447233753788632,38,order
1e-7,0.01,0.6443948190350629,38,order
1e-7,0.1,0.6443511743450768,38,order
1e-7,1,0.644574159525379,38,order
1e-7,10,0.644580594531814,38,order
1e-7,100,0.6483789041654895,38,order
1e-6,1e-4,0.6436606471454033,38,order
1e-6,0.001,0.643813443234175,38,order
1e-6,0.01,0.6441046961595742,38,order
1e-6,0.1,0.6440370928419709,38,order
1e-6,1,0.6436358309529041,38,order
1e-6,10,0.648260019601483,38,order
1e-6,100,0.6493841855793075,38,order
1e-5,1e-4,0.6443517393700321,38,order
1e-5,0.001,0.6442682979146394,38,order
1e-5,0.01,0.6442180752180752,38,order
1e-5,0.1,0.6442603404798527,38,order
1e-5,1,0.6483649398527447,38,order
1e-5,10,0.6492973496144228,38,order
1e-5,100,0.6442928834758103,38,order
1e-4,1e-4,0.6421690505836848,38,order
1e-4,0.001,0.6421716245862588,38,order
1e-4,0.01,0.6421689564128589,38,order
1e-4,0.1,0.6471674400881718,38,order
1e-4,1,0.6479363431375627,38,order
1e-4,10,0.6436764054995763,38,order
1e-4,100,0.6362278035875597,38,order
0.001,1e-4,0.6301225049090903,38,order
0.001,0.001,0.6301186439052293,38,order
0.001,0.01,0.6330587809063419,38,order
0.001,0.1,0.6347119375473034,38,order
0.001,1,0.634660454008015,38,order
0.001,10,0.6317594327777255,38,order
0.001,100,0.6158240200130444,38,order
0.01,1e-4,0.6148803559657218,38,order
0.01,0.001,0.6150550236647798,38,order
0.01,0.01,0.617883646712915,38,order
0.01,0.1,0.6176588958296275,38,order
0.01,1,0.6154138929870637,38,order
0.01,10,0.5861276459386215,38,order
0.01,100,0.5270015581783875,38,order
0.1,1e-4,0.590987245084806,38,order
0.1,0.001,0.592349402974403,38,order
0.1,0.01,0.5909943057168667,38,order
0.1,0.1,0.5926561382811383,38,order
0.1,1,0.5773994164024652,38,order
0.1,10,0.5463100744472695,38,order
0.1,100,0.5391604322092127,38,order
1,1e-4,0.48330689487396805,38,order
1,0.001,0.48678093206446865,38,order
1,0.01,0.4922819308855894,38,order
1,0.1,0.48602645720633525,38,order
1,1,0.49086201619738207,38,order
1,10,0.5008596100455857,38,order
1,100,0.5018925567553616,38,order
1e-7,1e-4,0.5971601950382438,39,order
1e-7,0.001,0.5974549200768713,39,order
1e-7,0.01,0.5970993310383554,39,order
1e-7,0.1,0.5951213216701021,39,order
1e-7,1,0.5958724386407314,39,order
1e-7,10,0.5971208298891226,39,order
1e-7,100,0.6000825721191575,39,order
1e-6,1e-4,0.5968211931443639,39,order
1e-6,0.001,0.5961002718746621,39,order
1e-6,0.01,0.5965750114225724,39,order
1e-6,0.1,0.5972336857763687,39,order
1e-6,1,0.5969595048009683,39,order
1e-6,10,0.5992870117504264,39,order
1e-6,100,0.6007862705911486,39,order
1e-5,1e-4,0.5970764824057507,39,order
1e-5,0.001,0.5970715227422545,39,order
1e-5,0.01,0.5970336364238803,39,order
1e-5,0.1,0.5965186807016075,39,order
1e-5,1,0.6003195460268631,39,order
1e-5,10,0.5999505463651805,39,order
1e-5,100,0.5962843060830866,39,order
1e-4,1e-4,0.5973894094442875,39,order
1e-4,0.001,0.5971843655502193,39,order
1e-4,0.01,0.5961333005479347,39,order
1e-4,0.1,0.5991259831259831,39,order
1e-4,1,0.6001986385340043,39,order
1e-4,10,0.5958951015475406,39,order
1e-4,100,0.5794194673767844,39,order
0.001,1e-4,0.5882816431413993,39,order
0.001,0.001,0.5882084270681832,39,order
0.001,0.01,0.5890376378120281,39,order
0.001,0.1,0.5909456878481268,39,order
0.001,1,0.5908344258893039,39,order
0.001,10,0.5730634554415043,39,order
0.001,100,0.5610445471604009,39,order
0.01,1e-4,0.564609470097275,39,order
0.01,0.001,0.5680917232563574,39,order
0.01,0.01,0.5712470318750806,39,order
0.01,0.1,0.5672324170860756,39,order
0.01,1,0.56071993247603,39,order
0.01,10,0.5281426818804867,39,order
0.01,100,0.4894379370659859,39,order
0.1,1e-4,0.562003841820915,39,order
0.1,0.001,0.5588160407794555,39,order
0.1,0.01,0.5508831732429293,39,order
0.1,0.1,0.5580908268896074,39,order
0.1,1,0.5621929154764521,39,order
0.1,10,0.5572326355100745,39,order
0.1,100,0.5712623856434832,39,order
1,1e-4,0.506100213017896,39,order
1,0.001,0.5020373753544485,39,order
1,0.01,0.5079249000742904,39,order
1,0.1,0.5068528171028172,39,order
1,1,0.5063634662537102,39,order
1,10,0.5298813526069623,39,order
1,100,0.5309776400965426,39,order
1e-7,1e-4,0.5905904811606031,4,order
1e-7,0.001,0.5908659783476857,4,order
1e-7,0.01,0.5898029911444546,4,order
1e-7,0.1,0.5904685452002525,4,order
1e-7,1,0.5906203921691726,4,order
1e-7,10,0.5891210356698162,4,order
1e-7,100,0.5963777052313638,4,order
1e-6,1e-4,0.5903822668487303,4,order
1e-6,0.001,0.5908645627334652,4,order
1e-6,0.01,0.5893131833924516,4,order
1e-6,0.1,0.5895232070049143,4,order
1e-6,1,0.5906953896405116,4,order
1e-6,10,0.5967795147063439,4,order
1e-6,100,0.5975911835180128,4,order
1e-5,1e-4,0.5902153050262806,4,order
1e-5,0.001,0.5884448908839153,4,order
1e-5,0.01,0.5901548639231566,4,order
1e-5,0.1,0.588959312971508,4,order
1e-5,1,0.5965976534025315,4,order
1e-5,10,0.5969250818763014,4,order
1e-5,100,0.5897688516042174,4,order
1e-4,1e-4,0.5879004448699571,4,order
1e-4,0.001,0.5865961475412695,4,order
1e-4,0.01,0.5869090397017226,4,order
1e-4,0.1,0.5916433271250344,4,order
1e-4,1,0.5934231862524546,4,order
1e-4,10,0.587285693358864,4,order
1e-4,100,0.5755433211957602,4,order
0.001,1e-4,0.5738375623009769,4,order
0.001,0.001,0.5737508937508937,4,order
0.001,0.01,0.5770257801355363,4,order
0.001,0.1,0.5791369444357249,4,order
0.001,1,0.577649319179807,4,order
0.001,10,0.568311450823646,4,order
0.001,100,0.55414351285083,4,order
0.01,1e-4,0.5516424333741407,4,order
0.01,0.001,0.5510381897577019,4,order
0.01,0.01,0.5488173225490298,4,order
0.01,0.1,0.5507144531290873,4,order
0.01,1,0.5420869562942734,4,order
0.01,10,0.4990042934920984,4,order
0.01,100,0.4804984958826422,4,order
0.1,1e-4,0.5217410119178412,4,order
0.1,0.001,0.5118607222204783,4,order
0.1,0.01,0.5069687967584309,4,order
0.1,0.1,0.5096489695270183,4,order
0.1,1,0.4970828162657431,4,order
0.1,10,0.48000587957295276,4,order
0.1,100,0.49530942004722495,4,order
1,1e-4,0.48392692823485506,4,order
1,0.001,0.48310754133924866,4,order
1,0.01,0.4871836091317799,4,order
1,0.1,0.4819755814176546,4,order
1,1,0.4843318771733406,4,order
1,10,0.479056427071671,4,order
1,100,0.480082701168067,4,order
1e-7,1e-4,0.6004565410358094,40,order
1e-7,0.001,0.600568782196831,40,order
1e-7,0.01,0.6005847772859968,40,order
1e-7,0.1,0.5996891281525428,40,order
1e-7,1,0.5993847880982027,40,order
1e-7,10,0.6001401148535295,40,order
1e-7,100,0.6038996513935538,40,order
1e-6,1e-4,0.6007650961065595,40,order
1e-6,0.001,0.5998893266088388,40,order
1e-6,0.01,0.6007089354162525,40,order
1e-6,0.1,0.6008483483483483,40,order
1e-6,1,0.6007851501327112,40,order
1e-6,10,0.6036612945698312,40,order
1e-6,100,0.6055755101791688,40,order
1e-5,1e-4,0.6008087390526415,40,order
1e-5,0.001,0.5992417277905083,40,order
1e-5,0.01,0.599665134646842,40,order
1e-5,0.1,0.599808439101122,40,order
1e-5,1,0.6023737343615393,40,order
1e-5,10,0.6053552324101105,40,order
1e-5,100,0.5990161372173567,40,order
1e-4,1e-4,0.5993004101662638,40,order
1e-4,0.001,0.5992668382668382,40,order
1e-4,0.01,0.5989723503991797,40,order
1e-4,0.1,0.5995793659513172,40,order
1e-4,1,0.6036034536278438,40,order
1e-4,10,0.5980428372623494,40,order
1e-4,100,0.5896865271194539,40,order
0.001,1e-4,0.5931825789203838,40,order
0.001,0.001,0.5958096432669604,40,order
0.001,0.01,0.5958453017477408,40,order
0.001,0.1,0.5966256090585359,40,order
0.001,1,0.5964352375023106,40,order
0.001,10,0.5872929881100613,40,order
0.001,100,0.5764023213108579,40,order
0.01,1e-4,0.591822890835086,40,order
0.01,0.001,0.5914716353984647,40,order
0.01,0.01,0.5898609044584654,40,order
0.01,0.1,0.5926563104916763,40,order
0.01,1,0.5840657730901634,40,order
0.01,10,0.5376996116325384,40,order
0.01,100,0.4788978970259458,40,order
0.1,1e-4,0.5686851646943111,40,order
0.1,0.001,0.5632254336217751,40,order
0.1,0.01,0.5627787613397369,40,order
0.1,0.1,0.561165602013163,40,order
0.1,1,0.5330138505229969,40,order
0.1,10,0.4813196955666468,40,order
0.1,100,0.4995179578533237,40,order
1,1e-4,0.48588243077572346,40,order
1,0.001,0.4894968404815966,40,order
1,0.01,0.4944130694283133,40,order
1,0.1,0.4849070019496849,40,order
1,1,0.4923193097278463,40,order
1,10,0.4931740521008814,40,order
1,100,0.4951972325112569,40,order
1e-7,1e-4,0.6161786381329064,41,order
1e-7,0.001,0.6165188633755707,41,order
1e-7,0.01,0.6166766740608204,41,order
1e-7,0.1,0.6160379011415597,41,order
1e-7,1,0.6159203646154866,41,order
1e-7,10,0.616187433077677,41,order
1e-7,100,0.6203280275048568,41,order
1e-6,1e-4,0.6165424204692498,41,order
1e-6,0.001,0.616446462141584,41,order
1e-6,0.01,0.6169224634041707,41,order
1e-6,0.1,0.6165595368888052,41,order
1e-6,1,0.6167205820803382,41,order
1e-6,10,0.6203552603125774,41,order
1e-6,100,0.6202401286303726,41,order
1e-5,1e-4,0.6157257126464444,41,order
1e-5,0.001,0.6157134094024338,41,order
1e-5,0.01,0.6156203878094122,41,order
1e-5,0.1,0.6156551368441613,41,order
1e-5,1,0.6197333230442986,41,order
1e-5,10,0.6200962059620596,41,order
1e-5,100,0.6134285888676133,41,order
1e-4,1e-4,0.6141970498372937,41,order
1e-4,0.001,0.614041050632514,41,order
1e-4,0.01,0.6140205876608316,41,order
1e-4,0.1,0.6169206793901916,41,order
1e-4,1,0.617824921611507,41,order
1e-4,10,0.6126740948265339,41,order
1e-4,100,0.603739970807044,41,order
0.001,1e-4,0.5984465885746374,41,order
0.001,0.001,0.5992681348595983,41,order
0.001,0.01,0.6029077692675253,41,order
0.001,0.1,0.6030853536463293,41,order
0.001,1,0.6030704938387865,41,order
0.001,10,0.5961840411840412,41,order
0.001,100,0.5787606631021265,41,order
0.01,1e-4,0.5648133045937924,41,order
0.01,0.001,0.5670626584772926,41,order
0.01,0.01,0.5695711050772027,41,order
0.01,0.1,0.5679481694237792,41,order
0.01,1,0.5773585789622375,41,order
0.01,10,0.542267425962548,41,order
0.01,100,0.49371347567079277,41,order
0.1,1e-4,0.535040325168374,41,order
0.1,0.001,0.5295782690355861,41,order
0.1,0.01,0.5281753133795817,41,order
0.1,0.1,0.5281692956022225,41,order
0.1,1,0.5369188539584882,41,order
0.1,10,0.535371863152351,41,order
0.1,100,0.523407002821637,41,order
1,1e-4,0.5132614940724697,41,order
1,0.001,0.5094559681632852,41,order
1,0.01,0.5179542464938807,41,order
1,0.1,0.5175915833080468,41,order
1,1,0.516631445033884,41,order
1,10,0.5292346702102799,41,order
1,100,0.5279069583520803,41,order
1e-7,1e-4,0.6069774460872022,42,order
1e-7,0.001,0.6068676738585276,42,order
1e-7,0.01,0.6062574377513402,42,order
1e-7,0.1,0.6059401570560107,42,order
1e-7,1,0.6051816319804125,42,order
1e-7,10,0.6054080395726738,42,order
1e-7,100,0.6023200177529446,42,order
1e-6,1e-4,0.6064802175869249,42,order
1e-6,0.001,0.6064785586980709,42,order
1e-6,0.01,0.6064660409538458,42,order
1e-6,0.1,0.605574969568872,42,order
1e-6,1,0.6055253912449035,42,order
1e-6,10,0.6034300363080851,42,order
1e-6,100,0.6033825654923216,42,order
1e-5,1e-4,0.6066458575300039,42,order
1e-5,0.001,0.6058465224806688,42,order
1e-5,0.01,0.6038011373743081,42,order
1e-5,0.1,0.6058968864334718,42,order
1e-5,1,0.6027350250947812,42,order
1e-5,10,0.6039932449871475,42,order
1e-5,100,0.599407031596056,42,order
1e-4,1e-4,0.602806904465441,42,order
1e-4,0.001,0.6031431919724602,42,order
1e-4,0.01,0.6023591902006536,42,order
1e-4,0.1,0.6013683352341889,42,order
1e-4,1,0.6004391194330219,42,order
1e-4,10,0.5963658048292194,42,order
1e-4,100,0.58459481781433,42,order
0.001,1e-4,0.5867746352624401,42,order
0.001,0.001,0.586438310261481,42,order
0.001,0.01,0.5883772631516534,42,order
0.001,0.1,0.5860577005577006,42,order
0.001,1,0.5883681285815432,42,order
0.001,10,0.5778506189115945,42,order
0.001,100,0.5567814617753643,42,order
0.01,1e-4,0.5549161487271244,42,order
0.01,0.001,0.5600426846707335,42,order
0.01,0.01,0.5570741412143851,42,order
0.01,0.1,0.5591923081618204,42,order
0.01,1,0.5641481141420166,42,order
0.01,10,0.5230534541510151,42,order
0.01,100,0.47873914855622174,42,order
0.1,1e-4,0.5089980276443691,42,order
0.1,0.001,0.510215536965537,42,order
0.1,0.01,0.5052556515574809,42,order
0.1,0.1,0.509645105035349,42,order
0.1,1,0.5072870627596238,42,order
0.1,10,0.49387676613896125,42,order
0.1,100,0.5081990993606847,42,order
1,1e-4,0.5003510396284787,42,order
1,0.001,0.49955438103608835,42,order
1,0.01,0.4958865110755355,42,order
1,0.1,0.4962469860975959,42,order
1,1,0.4974944831591173,42,order
