sigma,C,AUC,seed,level
1e-6,0.1,0.5452619684144074,54,phylum
1e-6,1,0.5448256993927726,54,phylum
1e-6,10,0.5519894397882202,54,phylum
1e-6,100,0.5663485994705507,54,phylum
1e-5,1e-4,0.5476291805743025,54,phylum
1e-5,0.001,0.5440712070955973,54,phylum
1e-5,0.01,0.544429826167631,54,phylum
1e-5,0.1,0.5429809277919034,54,phylum
1e-5,1,0.5499898591971762,54,phylum
1e-5,10,0.566263135958258,54,phylum
1e-5,100,0.5629795222051319,54,phylum
1e-4,1e-4,0.5461461862559424,54,phylum
1e-4,0.001,0.5434450173169686,54,phylum
1e-4,0.01,0.5425788262129726,54,phylum
1e-4,0.1,0.5530518096493706,54,phylum
1e-4,1,0.564321785199834,54,phylum
1e-4,10,0.5646020122910367,54,phylum
1e-4,100,0.5572839398632081,54,phylum
0.001,1e-4,0.5452192793839136,54,phylum
0.001,0.001,0.5475189972202167,54,phylum
0.001,0.01,0.5487585721610112,54,phylum
0.001,0.1,0.5678635107232668,54,phylum
0.001,1,0.5654170878195268,54,phylum
0.001,10,0.5553483797386236,54,phylum
0.001,100,0.5646482431909261,54,phylum
0.01,1e-4,0.5664698914942817,54,phylum
0.01,0.001,0.5640527286868751,54,phylum
0.01,0.01,0.5747896651006407,54,phylum
0.01,0.1,0.5758429779954171,54,phylum
0.01,1,0.5669791306986429,54,phylum
0.01,10,0.5718972012081768,54,phylum
0.01,100,0.5742626066833384,54,phylum
0.1,1e-4,0.570611043098848,54,phylum
0.1,0.001,0.5707853131877523,54,phylum
0.1,0.01,0.5654681144559194,54,phylum
0.1,0.1,0.5684127332907821,54,phylum
0.1,1,0.5619900675937262,54,phylum
0.1,10,0.5268049617561813,54,phylum
0.1,100,0.49295024728561315,54,phylum
1,1e-4,0.48851171467634885,54,phylum
1,0.001,0.48724162272028126,54,phylum
1,0.01,0.49091993256322525,54,phylum
1,0.1,0.48491034196217125,54,phylum
1,1,0.4908166986673084,54,phylum
1,10,0.48108843730490075,54,phylum
1,100,0.4854531373708203,54,phylum
1e-6,1e-4,0.5932804272042077,55,phylum
1e-6,0.001,0.5933905020002581,55,phylum
1e-6,0.01,0.5932781335342311,55,phylum
1e-6,0.1,0.5929948563546125,55,phylum
1e-6,1,0.5925123512013756,55,phylum
1e-6,10,0.5942116027177002,55,phylum
1e-6,100,0.5947053281504501,55,phylum
1e-5,1e-4,0.5930753118100679,55,phylum
1e-5,0.001,0.5923920688981664,55,phylum
1e-5,0.01,0.5926636200660591,55,phylum
1e-5,0.1,0.5930817237097725,55,phylum
1e-5,1,0.5933406577309016,55,phylum
1e-5,10,0.5940671594939888,55,phylum
1e-5,100,0.5947897086982453,55,phylum
1e-4,1e-4,0.5936876597852208,55,phylum
1e-4,0.001,0.5917838212777238,55,phylum
1e-4,0.01,0.5915654827301169,55,phylum
1e-4,0.1,0.5954814073655537,55,phylum
1e-4,1,0.5955202816056475,55,phylum
1e-4,10,0.5950321532333728,55,phylum
1e-4,100,0.5875644887047327,55,phylum
0.001,1e-4,0.5935793223537126,55,phylum
0.001,0.001,0.5937367881819101,55,phylum
0.001,0.01,0.5960537209683551,55,phylum
0.001,0.1,0.5957781387659437,55,phylum
0.001,1,0.5968212105834058,55,phylum
0.001,10,0.5887157532096556,55,phylum
0.001,100,0.5949931691273155,55,phylum
0.01,1e-4,0.5940044330044331,55,phylum
0.01,0.001,0.5954035734340613,55,phylum
0.01,0.01,0.5996798880762295,55,phylum
0.01,0.1,0.5996332770052283,55,phylum
0.01,1,0.5937288220276026,55,phylum
0.01,10,0.5920186824455117,55,phylum
0.01,100,0.5779082941826844,55,phylum
0.1,1e-4,0.5887894244418634,55,phylum
0.1,0.001,0.5893136769173355,55,phylum
0.1,0.01,0.5896333101394077,55,phylum
0.1,0.1,0.5893756718390865,55,phylum
0.1,1,0.5882417007599935,55,phylum
0.1,10,0.5555066364273682,55,phylum
0.1,100,0.5019295820210454,55,phylum
1,1e-4,0.5104571335272555,55,phylum
1,0.001,0.5129673554216237,55,phylum
1,0.01,0.513332624436283,55,phylum
1,0.1,0.5102498604876654,55,phylum
1,1,0.5062318145671805,55,phylum
1,10,0.4758896099932685,55,phylum
1,100,0.4818972151594103,55,phylum
1e-6,1e-4,0.5736493126401663,56,phylum
1e-6,0.001,0.5726390663311395,56,phylum
1e-6,0.01,0.5649850181191645,56,phylum
1e-6,0.1,0.5616179350081789,56,phylum
1e-6,1,0.5597499180365034,56,phylum
1e-6,10,0.5659116834604639,56,phylum
1e-6,100,0.5697209552758333,56,phylum
1e-5,1e-4,0.5729456163480554,56,phylum
1e-5,0.001,0.5637338113374699,56,phylum
1e-5,0.01,0.5611066903140074,56,phylum
1e-5,0.1,0.5635277263326044,56,phylum
1e-5,1,0.5654086185488625,56,phylum
1e-5,10,0.5652732601939919,56,phylum
1e-5,100,0.5719710633978927,56,phylum
1e-4,1e-4,0.5649406122150025,56,phylum
1e-4,0.001,0.5624066871749799,56,phylum
1e-4,0.01,0.5636005317163854,56,phylum
1e-4,0.1,0.5668083571376255,56,phylum
1e-4,1,0.5713270448148497,56,phylum
1e-4,10,0.56882689483909,56,phylum
1e-4,100,0.5657280939476061,56,phylum
0.001,1e-4,0.5637244805781391,56,phylum
0.001,0.001,0.5715364685242734,56,phylum
0.001,0.01,0.57052277538862906,56,phylum
0.001,0.1,0.5740460739485129,56,phylum
0.001,1,0.5736460293045659,56,phylum
0.001,10,0.5732726367482465,56,phylum
0.001,100,0.5897826040326041,56,phylum
0.01,1e-4,0.5861602525870818,56,phylum
0.01,0.001,0.5867528094296387,56,phylum
0.01,0.01,0.588562814556717,56,phylum
0.01,0.1,0.5871614131553156,56,phylum
0.01,1,0.5859650678553118,56,phylum
0.01,10,0.5923822498456645,56,phylum
0.01,100,0.5764050191306289,56,phylum
0.1,1e-4,0.5973027212752823,56,phylum
0.1,0.001,0.5978322625761651,56,phylum
0.1,0.01,0.5993656627010285,56,phylum
0.1,0.1,0.5986487497950913,56,phylum
0.1,1,0.5922988650671578,56,phylum
0.1,10,0.5516666344044393,56,phylum
0.1,100,0.5065935430203723,56,phylum
1,1e-4,0.48765329135755964,56,phylum
1,0.001,0.49167274460872024,56,phylum
1,0.01,0.4814589803217852,56,phylum
1,0.1,0.4858228093075654,56,phylum
1,1,0.4807551362337948,56,phylum
1,10,0.4930481278316644,56,phylum
1,100,0.48677260666589933,56,phylum
1e-6,1e-4,0.5521128676585993,57,phylum
1e-6,0.001,0.5502866734330149,57,phylum
1e-6,0.01,0.532470723336577,57,phylum
1e-6,0.1,0.5303262094847461,57,phylum
1e-6,1,0.5287920350664254,57,phylum
1e-6,10,0.5333926592097323,57,phylum
1e-6,100,0.5423754268205487,57,phylum
1e-5,1e-4,0.5504177435274996,57,phylum
1e-5,0.001,0.5351898283300722,57,phylum
1e-5,0.01,0.5359327376156644,57,phylum
1e-5,0.1,0.5291828439938197,57,phylum
1e-5,1,0.5311062028927883,57,phylum
1e-5,10,0.5397213868921186,57,phylum
1e-5,100,0.5388440295696393,57,phylum
1e-4,1e-4,0.5309658456365773,57,phylum
1e-4,0.001,0.5304033074886734,57,phylum
1e-4,0.01,0.5278704279192085,57,phylum
1e-4,0.1,0.5337056307178258,57,phylum
1e-4,1,0.5423994578201895,57,phylum
1e-4,10,0.5444927941879162,57,phylum
1e-4,100,0.5374373162360967,57,phylum
0.001,1e-4,0.529152036182524,57,phylum
0.001,0.001,0.5310257539769735,57,phylum
0.001,0.01,0.530638537492196,57,phylum
0.001,0.1,0.5410239891459404,57,phylum
0.001,1,0.5379652178310715,57,phylum
0.001,10,0.5341559216010435,57,phylum
0.001,100,0.5578935642960033,57,phylum
0.01,1e-4,0.5242981317554488,57,phylum
0.01,0.001,0.5258109878170854,57,phylum
0.01,0.01,0.528216271149198,57,phylum
0.01,0.1,0.533632864571889,57,phylum
0.01,1,0.5381413277388887,57,phylum
0.01,10,0.5464834041358432,57,phylum
0.01,100,0.5397512093975508,57,phylum
0.1,1e-4,0.5416452380080429,57,phylum
0.1,0.001,0.5391981480609529,57,phylum
0.1,0.01,0.5365733847959457,57,phylum
0.1,0.1,0.5357766097979513,57,phylum
0.1,1,0.5338299950647512,57,phylum
0.1,10,0.5057711592254275,57,phylum
0.1,100,0.5024273554913798,57,phylum
1,1e-4,0.479056179437277,57,phylum
1,0.001,0.48057798652310846,57,phylum
1,0.01,0.47898164017676215,57,phylum
1,0.1,0.48260731811951324,57,phylum
1,1,0.4807072577804285,57,phylum
1,10,0.495887049941928,57,phylum
1,100,0.5097270258062941,57,phylum
1e-6,1e-4,0.5600255756627708,58,phylum
1e-6,0.001,0.5591018317969537,58,phylum
1e-6,0.01,0.5408431654651167,58,phylum
1e-6,0.1,0.5413306363855145,58,phylum
1e-6,1,0.5391409650068186,58,phylum
1e-6,10,0.5372848231506768,58,phylum
1e-6,100,0.5487917987674086,58,phylum
1e-5,1e-4,0.5585409586415684,58,phylum
1e-5,0.001,0.5431788408617677,58,phylum
1e-5,0.01,0.5435801838423789,58,phylum
1e-5,0.1,0.5414264857191686,58,phylum
1e-5,1,0.5383762551750356,58,phylum
1e-5,10,0.5460116658470318,58,phylum
1e-5,100,0.5516131340399634,58,phylum
1e-4,1e-4,0.5489719118072777,58,phylum
1e-4,0.001,0.5408195155085399,58,phylum
1e-4,0.01,0.5400340418816029,58,phylum
1e-4,0.1,0.5403119783546613,58,phylum
1e-4,1,0.5490886025398221,58,phylum
1e-4,10,0.5538405949503511,58,phylum
1e-4,100,0.541281268202,58,phylum
0.001,1e-4,0.5409523382267285,58,phylum
0.001,0.001,0.5418916416416416,58,phylum
0.001,0.01,0.5452489248830712,58,phylum
0.001,0.1,0.5476209545782716,58,phylum
0.001,1,0.5525094938143719,58,phylum
0.001,10,0.5480459544910764,58,phylum
0.001,100,0.5673477083355132,58,phylum
0.01,1e-4,0.5507777742899694,58,phylum
0.01,0.001,0.5494641636409929,58,phylum
0.01,0.01,0.5642353852109949,58,phylum
0.01,0.1,0.559662445546592,58,phylum
0.01,1,0.5620889652718921,58,phylum
0.01,10,0.5782249226578495,58,phylum
0.01,100,0.5854416437343267,58,phylum
0.1,1e-4,0.5679838052338052,58,phylum
0.1,0.001,0.5671702512617147,58,phylum
0.1,0.01,0.5665206652645677,58,phylum
0.1,0.1,0.5693972857875297,58,phylum
0.1,1,0.5682622892927771,58,phylum
0.1,10,0.535730370614517,58,phylum
0.1,100,0.5080869833247882,58,phylum
1,1e-4,0.4895506778555559,58,phylum
1,0.001,0.48277113175893666,58,phylum
1,0.01,0.48705737095981,58,phylum
1,0.1,0.4898279132791328,58,phylum
1,1,0.48179359150090856,58,phylum
1,10,0.48355962321206225,58,phylum
1,100,0.4807065419077614,58,phylum
1e-6,1e-4,0.5083925262370385,59,phylum
1e-6,0.001,0.5050675985218668,59,phylum
1e-6,0.01,0.495909091146896,59,phylum
1e-6,0.1,0.4960789186398943,59,phylum
1e-6,1,0.49467371552737405,59,phylum
1e-6,10,0.4998071346607932,59,phylum
1e-6,100,0.5071657371657372,59,phylum
1e-5,1e-4,0.5074918633790585,59,phylum
1e-5,0.001,0.49779942486040046,59,phylum
1e-5,0.01,0.4926932463822708,59,phylum
1e-5,0.1,0.49425901511267367,59,phylum
1e-5,1,0.49630929361417164,59,phylum
1e-5,10,0.509963010048376,59,phylum
1e-5,100,0.5073820466808272,59,phylum
1e-4,1e-4,0.4905280620341596,59,phylum
1e-4,0.001,0.49393159274256837,59,phylum
1e-4,0.01,0.49551594015618405,59,phylum
1e-4,0.1,0.49633712370907496,59,phylum
1e-4,1,0.5048113331101136,59,phylum
1e-4,10,0.5124717862461765,59,phylum
1e-4,100,0.507211171101415,59,phylum
0.001,1e-4,0.49059945223969614,59,phylum
0.001,0.001,0.49499875049265296,59,phylum
0.001,0.01,0.4969284824894581,59,phylum
0.001,0.1,0.5101996534862389,59,phylum
0.001,1,0.5081679859301811,59,phylum
0.001,10,0.5028039834259347,59,phylum
0.001,100,0.5342337755874341,59,phylum
0.01,1e-4,0.49846464931830786,59,phylum
0.01,0.001,0.5006504971870825,59,phylum
0.01,0.01,0.5074445883165395,59,phylum
0.01,0.1,0.513087515215564,59,phylum
0.01,1,0.5104530881055271,59,phylum
0.01,10,0.5444124812966277,59,phylum
0.01,100,0.5522737702859655,59,phylum
0.1,1e-4,0.5553684512038171,59,phylum
0.1,0.001,0.5544380120538657,59,phylum
0.1,0.01,0.5525340872231116,59,phylum
0.1,0.1,0.5501645085852404,59,phylum
0.1,1,0.5605012835134786,59,phylum
0.1,10,0.546501410818484,59,phylum
0.1,100,0.541496186953504,59,phylum
1,1e-4,0.5300799035097815,59,phylum
1,0.001,0.5342265021990632,59,phylum
1,0.01,0.5308188218706511,59,phylum
1,0.1,0.5303468464108708,59,phylum
1,1,0.5512087335593433,59,phylum
1,10,0.5248040510022217,59,phylum
1,100,0.5104957496695302,59,phylum
1e-6,1e-4,0.5674245094397533,6,phylum
1e-6,0.001,0.5653407004565542,6,phylum
1e-6,0.01,0.5542783122844098,6,phylum
1e-6,0.1,0.5534461874766753,6,phylum
1e-6,1,0.5520405684430075,6,phylum
1e-6,10,0.5534389476584599,6,phylum
1e-6,100,0.5604192075350612,6,phylum
1e-5,1e-4,0.5664923032788887,6,phylum
1e-5,0.001,0.5538943691077838,6,phylum
1e-5,0.01,0.5518910670252134,6,phylum
1e-5,0.1,0.5520408457237725,6,phylum
1e-5,1,0.5565456972652094,6,phylum
1e-5,10,0.5590299376031084,6,phylum
1e-5,100,0.5605262483738094,6,phylum
1e-4,1e-4,0.5590807697941844,6,phylum
1e-4,0.001,0.5515658332548576,6,phylum
1e-4,0.01,0.5586335455664724,6,phylum
1e-4,0.1,0.5586497516680443,6,phylum
1e-4,1,0.5615353428341233,6,phylum
1e-4,10,0.5646638537492196,6,phylum
1e-4,100,0.5501575486636462,6,phylum
0.001,1e-4,0.5541994660165392,6,phylum
0.001,0.001,0.557899442997004,6,phylum
0.001,0.01,0.5575371364395755,6,phylum
0.001,0.1,0.5670602658407536,6,phylum
0.001,1,0.5699857514308734,6,phylum
0.001,10,0.5576920893018454,6,phylum
0.001,100,0.5761767307377064,6,phylum
0.01,1e-4,0.5635643413448291,6,phylum
0.01,0.001,0.5609714662397589,6,phylum
0.01,0.01,0.5736840315925682,6,phylum
0.01,0.1,0.5740543758043758,6,phylum
0.01,1,0.5686158414512074,6,phylum
0.01,10,0.5905277646984964,6,phylum
0.01,100,0.592418899735973,6,phylum
0.1,1e-4,0.56949959977399,6,phylum
0.1,0.001,0.5680594130716082,6,phylum
0.1,0.01,0.5652484147910978,6,phylum
0.1,0.1,0.5654670009730985,6,phylum
0.1,1,0.5770418310296359,6,phylum
0.1,10,0.5441209728892655,6,phylum
0.1,100,0.5174180731253902,6,phylum
1,1e-4,0.478236090620237,6,phylum
1,0.001,0.4814392380185063,6,phylum
1,0.01,0.47918816028572125,6,phylum
1,0.1,0.482538494940934,6,phylum
1,1,0.4813485863912693,6,phylum
1,10,0.4821342605671874,6,phylum
1,100,0.4885834475590573,6,phylum
1e-6,1e-4,0.5611016451992061,60,phylum
1e-6,0.001,0.5604787130335911,60,phylum
1e-6,0.01,0.5517079658055268,60,phylum
1e-6,0.1,0.5530245846892189,60,phylum
1e-6,1,0.5481086391269319,60,phylum
1e-6,10,0.554789562210294,60,phylum
1e-6,100,0.5680555869458308,60,phylum
1e-5,1e-4,0.5609957557731948,60,phylum
1e-5,0.001,0.5547882037089354,60,phylum
1e-5,0.01,0.5545299838165691,60,phylum
1e-5,0.1,0.552338211033333,60,phylum
1e-5,1,0.5538380811124713,60,phylum
1e-5,10,0.5702336866483207,60,phylum
1e-5,100,0.5707036566182908,60,phylum
1e-4,1e-4,0.553414219969098,60,phylum
1e-4,0.001,0.553037666586447,60,phylum
1e-4,0.01,0.5492998181107938,60,phylum
1e-4,0.1,0.555525463616927,60,phylum
1e-4,1,0.5678120454949723,60,phylum
1e-4,10,0.5701412954766614,60,phylum
1e-4,100,0.5608175100187296,60,phylum
0.001,1e-4,0.551765968058651,60,phylum
0.001,0.001,0.5476914649841479,60,phylum
0.001,0.01,0.5541188104480788,60,phylum
0.001,0.1,0.5707427436146948,60,phylum
0.001,1,0.5730789779326365,60,phylum
0.001,10,0.5602028090808578,60,phylum
0.001,100,0.5758846555614848,60,phylum
0.01,1e-4,0.557550534855413,60,phylum
0.01,0.001,0.5645925350437546,60,phylum
0.01,0.01,0.5703798301786107,60,phylum
0.01,0.1,0.5729210386344533,60,phylum
0.01,1,0.565711952370489,60,phylum
0.01,10,0.5704428234855065,60,phylum
0.01,100,0.5664555513701856,60,phylum
0.1,1e-4,0.5623086457537677,60,phylum
0.1,0.001,0.5560013297269395,60,phylum
0.1,0.01,0.551903199366614,60,phylum
0.1,0.1,0.5533152882848005,60,phylum
0.1,1,0.5514208633720828,60,phylum
0.1,10,0.53861783124588,60,phylum
0.1,100,0.5427562335855018,60,phylum
1,1e-4,0.48984452047866683,60,phylum
1,0.001,0.4902558085088573,60,phylum
1,0.01,0.4902901416224587,60,phylum
1,0.1,0.4945426375853205,60,phylum
1,1,0.4919861747636138,60,phylum
1,10,0.4996682322566469,60,phylum
1,100,0.5066178377855207,60,phylum
1e-6,1e-4,0.5726705342101683,61,phylum
1e-6,0.001,0.5723132801791339,61,phylum
1e-6,0.01,0.5650540008649765,61,phylum
1e-6,0.1,0.5664963151304615,61,phylum
1e-6,1,0.5614434303641621,61,phylum
1e-6,10,0.5630114042614043,61,phylum
1e-6,100,0.5681269056512959,61,phylum
1e-5,1e-4,0.5721797947773558,61,phylum
1e-5,0.001,0.5658161576210357,61,phylum
1e-5,0.01,0.5601965589282663,61,phylum
1e-5,0.1,0.5630051235904895,61,phylum
1e-5,1,0.56821777701046,61,phylum
1e-5,10,0.5716919061919062,61,phylum
1e-5,100,0.5704554493517908,61,phylum
1e-4,1e-4,0.5649139836700813,61,phylum
1e-4,0.001,0.5641053291967926,61,phylum
1e-4,0.01,0.5641715879642709,61,phylum
1e-4,0.1,0.5683854647330258,61,phylum
1e-4,1,0.5731403633598756,61,phylum
1e-4,10,0.5673626344114149,61,phylum
1e-4,100,0.5577919696700184,61,phylum
0.001,1e-4,0.5618329618817424,61,phylum
0.001,0.001,0.5625549225183372,61,phylum
0.001,0.01,0.5666906401174694,61,phylum
0.001,0.1,0.5723019570092741,61,phylum
0.001,1,0.5690728873472776,61,phylum
0.001,10,0.56333131825205,61,phylum
0.001,100,0.5749998125303003,61,phylum
0.01,1e-4,0.5582480607785486,61,phylum
0.01,0.001,0.5528031324006933,61,phylum
0.01,0.01,0.5655982088360137,61,phylum
0.01,0.1,0.5616704840729231,61,phylum
0.01,1,0.5717589750028774,61,phylum
0.01,10,0.5779578472200424,61,phylum
0.01,100,0.5712000667915302,61,phylum
0.1,1e-4,0.5577860081335692,61,phylum
0.1,0.001,0.5606977168806437,61,phylum
0.1,0.01,0.5593628140335457,61,phylum
0.1,0.1,0.5605880287953459,61,phylum
0.1,1,0.5610333914053426,61,phylum
0.1,10,0.5315665508714289,61,phylum
0.1,100,0.499400186772138,61,phylum
1,1e-4,0.4836222751497142,61,phylum
1,0.001,0.48437850699131185,61,phylum
1,0.01,0.48200777214496726,61,phylum
1,0.1,0.48312715197776174,61,phylum
1,1,0.48149810045236874,61,phylum
1,10,0.48521980473504867,61,phylum
1,100,0.4900877676456945,61,phylum
1e-6,1e-4,0.5652204961930571,62,phylum
1e-6,0.001,0.5630924814187009,62,phylum
1e-6,0.01,0.5497941364709658,62,phylum
1e-6,0.1,0.545471571745962,62,phylum
1e-6,1,0.546436346625371,62,phylum
1e-6,10,0.5463072166242898,62,phylum
1e-6,100,0.5502152675323407,62,phylum
1e-5,1e-4,0.5651199160833307,62,phylum
1e-5,0.001,0.5503519407909652,62,phylum
1e-5,0.01,0.5466575416880295,62,phylum
1e-5,0.1,0.5410125316954585,62,phylum
1e-5,1,0.5514950063303722,62,phylum
1e-5,10,0.5515980213663141,62,phylum
1e-5,100,0.5528903668476839,62,phylum
1e-4,1e-4,0.5471429382344016,62,phylum
1e-4,0.001,0.5455135806538246,62,phylum
1e-4,0.01,0.5431341663963615,62,phylum
1e-4,0.1,0.5522213537579391,62,phylum
1e-4,1,0.5537999026901466,62,phylum
1e-4,10,0.5535451278804937,62,phylum
1e-4,100,0.5353697695953794,62,phylum
0.001,1e-4,0.5428632883754835,62,phylum
0.001,0.001,0.5426823687799298,62,phylum
0.001,0.01,0.5465153376372889,62,phylum
0.001,0.1,0.5529386642740302,62,phylum
0.001,1,0.5549186276869204,62,phylum
0.001,10,0.5364921463275122,62,phylum
0.001,100,0.5682799881763296,62,phylum
0.01,1e-4,0.5342609177121372,62,phylum
0.01,0.001,0.5409025454025455,62,phylum
0.01,0.01,0.5441039863905718,62,phylum
0.01,0.1,0.549305521549424,62,phylum
0.01,1,0.5459956594224887,62,phylum
0.01,10,0.5600496559277047,62,phylum
0.01,100,0.5471634116695092,62,phylum
0.1,1e-4,0.5299087271068978,62,phylum
0.1,0.001,0.5275712816475012,62,phylum
0.1,0.01,0.5267450904737491,62,phylum
0.1,0.1,0.5266823186426846,62,phylum
0.1,1,0.5270193795712088,62,phylum
0.1,10,0.487955946800459,62,phylum
0.1,100,0.48113945958153276,62,phylum
1,1e-4,0.4783174908357835,62,phylum
1,0.001,0.47908777767314353,62,phylum
1,0.01,0.47772626851590266,62,phylum
1,0.1,0.4816908772884383,62,phylum
1,1,0.4768614572760914,62,phylum
1,10,0.49398323148932904,62,phylum
1,100,0.4792589056826862,62,phylum
1e-6,1e-4,0.5579408288950972,63,phylum
1e-6,0.001,0.5562560046980779,63,phylum
1e-6,0.01,0.5387037080634641,63,phylum
1e-6,0.1,0.5394722161185576,63,phylum
1e-6,1,0.535116477104282,63,phylum
1e-6,10,0.5383299301043204,63,phylum
1e-6,100,0.5533229980851933,63,phylum
1e-5,1e-4,0.5553631937686816,63,phylum
1e-5,0.001,0.5368875513143806,63,phylum
1e-5,0.01,0.5369712499956403,63,phylum
1e-5,0.1,0.5358497242887487,63,phylum
1e-5,1,0.5417170018450507,63,phylum
1e-5,10,0.5536290244948782,63,phylum
1e-5,100,0.5549072591755518,63,phylum
1e-4,1e-4,0.5412211279223474,63,phylum
1e-4,0.001,0.536842082500619,63,phylum
1e-4,0.01,0.5356121321670102,63,phylum
1e-4,0.1,0.5400732186890723,63,phylum
1e-4,1,0.5537945645994427,63,phylum
1e-4,10,0.556752240044923,63,phylum
1e-4,100,0.5388261406005308,63,phylum
0.001,1e-4,0.5419622174439248,63,phylum
0.001,0.001,0.5387621114145504,63,phylum
0.001,0.01,0.5412583672522697,63,phylum
0.001,0.1,0.5614933391579733,63,phylum
0.001,1,0.5618583662059272,63,phylum
0.001,10,0.5454048168377437,63,phylum
0.001,100,0.5827318729879706,63,phylum
0.01,1e-4,0.5569383538590855,63,phylum
0.01,0.001,0.5615732989086648,63,phylum
0.01,0.01,0.5720918758479734,63,phylum
0.01,0.1,0.5722999462877512,63,phylum
0.01,1,0.5736025808038003,63,phylum
0.01,10,0.599611242775877,63,phylum
0.01,100,0.5826502129307007,63,phylum
0.1,1e-4,0.5681491264783948,63,phylum
0.1,0.001,0.5727796533467265,63,phylum
0.1,0.01,0.5750612066770603,63,phylum
0.1,0.1,0.5782339517217566,63,phylum
0.1,1,0.577147069543411,63,phylum
0.1,10,0.5128391719245378,63,phylum
0.1,100,0.49072557836582226,63,phylum
1,1e-4,0.47810222199551466,63,phylum
1,0.001,0.48403632465217833,63,phylum
1,0.01,0.4742367349928326,63,phylum
1,0.1,0.47834658962097987,63,phylum
1,1,0.47700707589122227,63,phylum
1,10,0.48184742146327514,63,phylum
1,100,0.48701251948812924,63,phylum
1e-6,1e-4,0.5855224213760799,64,phylum
1e-6,0.001,0.5850059345059345,64,phylum
1e-6,0.01,0.5830470950044121,64,phylum
1e-6,0.1,0.5794772490260295,64,phylum
1e-6,1,0.5800060400121376,64,phylum
1e-6,10,0.5785139843676429,64,phylum
1e-6,100,0.5825450014474405,64,phylum
1e-5,1e-4,0.5865877680816706,64,phylum
1e-5,0.001,0.5820184243476927,64,phylum
1e-5,0.01,0.5805745030745031,64,phylum
1e-5,0.1,0.580853807640393,64,phylum
1e-5,1,0.5782660857721833,64,phylum
1e-5,10,0.582584645621231,64,phylum
1e-5,100,0.5813110610610611,64,phylum
1e-4,1e-4,0.5799190749983433,64,phylum
1e-4,0.001,0.5806411629399434,64,phylum
1e-4,0.01,0.5773397918824749,64,phylum
1e-4,0.1,0.5798299091774701,64,phylum
1e-4,1,0.5832471923142655,64,phylum
1e-4,10,0.5853027888515694,64,phylum
1e-4,100,0.5822149457820189,64,phylum
0.001,1e-4,0.5799776893618357,64,phylum
0.001,0.001,0.5788261667590936,64,phylum
0.001,0.01,0.5785223097662122,64,phylum
0.001,0.1,0.5837837689605982,64,phylum
0.001,1,0.5861363454046381,64,phylum
0.001,10,0.5817602881627272,64,phylum
0.001,100,0.5910000898110654,64,phylum
0.01,1e-4,0.5814497868949089,64,phylum
0.01,0.001,0.5817608967852871,64,phylum
0.01,0.01,0.5869682094986973,64,phylum
0.01,0.1,0.588056675142041,64,phylum
0.01,1,0.5883701262237848,64,phylum
0.01,10,0.5918312650629723,64,phylum
0.01,100,0.5830556078726811,64,phylum
0.1,1e-4,0.584639433858946,64,phylum
0.1,0.001,0.5866762895299481,64,phylum
0.1,0.01,0.5883229448961156,64,phylum
0.1,0.1,0.585727892526673,64,phylum
0.1,1,0.5817148786417079,64,phylum
0.1,10,0.5489021608716731,64,phylum
0.1,100,0.529316808969248,64,phylum
1,1e-4,0.4988001001872953,64,phylum
1,0.001,0.48876543268006684,64,phylum
1,0.01,0.4991609370694737,64,phylum
1,0.1,0.4984882949151242,64,phylum
1,1,0.4918208783696589,64,phylum
1,10,0.4823404763648666,64,phylum
1,100,0.4806649663600883,64,phylum
1e-6,1e-4,0.5620456977011855,65,phylum
1e-6,0.001,0.5614866752641143,65,phylum
1e-6,0.01,0.5487821950870732,65,phylum
1e-6,0.1,0.5474683708098342,65,phylum
1e-6,1,0.5454510425059206,65,phylum
1e-6,10,0.5504030799091775,65,phylum
1e-6,100,0.5546583744022768,65,phylum
1e-5,1e-4,0.5599163178858301,65,phylum
1e-5,0.001,0.5500634092280434,65,phylum
1e-5,0.01,0.5499761154883106,65,phylum
1e-5,0.1,0.5467375136460503,65,phylum
1e-5,1,0.5490392631307266,65,phylum
1e-5,10,0.5558742243986147,65,phylum
1e-5,100,0.5569163109102133,65,phylum
1e-4,1e-4,0.5443813604545312,65,phylum
1e-4,0.001,0.5455207620512499,65,phylum
1e-4,0.01,0.5507167018935312,65,phylum
1e-4,0.1,0.5505025696428135,65,phylum
1e-4,1,0.5557422814800864,65,phylum
1e-4,10,0.5580117591459055,65,phylum
1e-4,100,0.5509587924161095,65,phylum
0.001,1e-4,0.5457268470561154,65,phylum
0.001,0.001,0.5393526244014049,65,phylum
0.001,0.01,0.5452296163759578,65,phylum
0.001,0.1,0.5586754184498087,65,phylum
0.001,1,0.5536549240878509,65,phylum
0.001,10,0.5543835202798617,65,phylum
0.001,100,0.5747527902466927,65,phylum
0.01,1e-4,0.5503156475290621,65,phylum
0.01,0.001,0.5496174536906244,65,phylum
0.01,0.01,0.5624121046133241,65,phylum
0.01,0.1,0.5580601315601316,65,phylum
0.01,1,0.5594117453690625,65,phylum
0.01,10,0.5702412822229895,65,phylum
0.01,100,0.5566503524430354,65,phylum
0.1,1e-4,0.5777428233983112,65,phylum
0.1,0.001,0.5745040367022074,65,phylum
0.1,0.01,0.5732902514884223,65,phylum
0.1,0.1,0.572939263741093,65,phylum
0.1,1,0.5525494139609993,65,phylum
