alpha,lambda,AUC,seed,level
0,30,0.5855441687331931,87,order
0,50,0.585568858928615,87,order
0,1e-4,0.6007222605881143,88,order
0,0.001,0.6007222605881143,88,order
0,0.01,0.6005490577685699,88,order
0,0.1,0.5977184492855224,88,order
0,1,0.6003331903331903,88,order
0,10,0.6035232104927227,88,order
0,20,0.6037615359261701,88,order
0,30,0.6038836467129151,88,order
0,50,0.6039553159431208,88,order
0,1e-4,0.5690803032998155,89,order
0,0.001,0.5690803032998155,89,order
0,0.01,0.5689637058661449,89,order
0,0.1,0.5715483375361424,89,order
0,1,0.577901206956085,89,order
0,10,0.5820478073892709,89,order
0,20,0.5823440191062143,89,order
0,30,0.5824129599983259,89,order
0,50,0.5825241600485503,89,order
0,1e-4,0.603609460505802,9,order
0,0.001,0.603609460505802,9,order
0,0.01,0.6034964938806402,9,order
0,0.1,0.597304273785981,9,order
0,1,0.5973423824521386,9,order
0,10,0.5995261934408276,9,order
0,20,0.59977474774426,9,order
0,30,0.5998481469274153,9,order
0,50,0.5998874344728004,9,order
0,1e-4,0.5879244244244244,90,order
0,0.001,0.5879244244244244,90,order
0,0.01,0.5883232805976708,90,order
0,0.1,0.5942293425830011,90,order
0,1,0.6003821138211383,90,order
0,10,0.6024386259081381,90,order
0,20,0.6025586117476361,90,order
0,30,0.6025929134709622,90,order
0,50,0.6026114075748222,90,order
0,1e-4,0.5879668012960696,91,order
0,0.001,0.5879668012960696,91,order
0,0.01,0.5869470672763356,91,order
0,0.1,0.5803434497214985,91,order
0,1,0.5801259037783428,91,order
0,10,0.5819508332374186,91,order
0,20,0.5820648627721798,91,order
0,30,0.5821195428878356,91,order
0,50,0.5817388433729898,91,order
0,1e-4,0.6179632707620513,92,order
0,0.001,0.6179632707620513,92,order
0,0.01,0.6178990305636647,92,order
0,0.1,0.616826065612651,92,order
0,1,0.6166189299055153,92,order
0,10,0.618687195034756,92,order
0,20,0.6189908270639978,92,order
0,30,0.6190581138629919,92,order
0,50,0.6190625677942752,92,order
0,1e-4,0.60624132407669,93,order
0,0.001,0.60624132407669,93,order
0,0.01,0.6065425137681235,93,order
0,0.1,0.6155118794752941,93,order
0,1,0.6197758507636556,93,order
0,10,0.6174897127092249,93,order
0,20,0.6171095450851548,93,order
0,30,0.6170745667270058,93,order
0,50,0.6165757569416106,93,order
0,1e-4,0.6322871015614918,94,order
0,0.001,0.6322871015614918,94,order
0,0.01,0.6329979221381661,94,order
0,0.1,0.6382534241558632,94,order
0,1,0.6376190589544248,94,order
0,10,0.6359776597154646,94,order
0,20,0.6357391424525571,94,order
0,30,0.6356884262311092,94,order
0,50,0.6356633148828271,94,order
0,1e-4,0.5714683812732593,95,order
0,0.001,0.5714683812732593,95,order
0,0.01,0.5715378313853924,95,order
0,0.1,0.5751711240857582,95,order
0,1,0.5825681282327624,95,order
0,10,0.5854984740838399,95,order
0,20,0.5857695064402382,95,order
0,30,0.5858458214311872,95,order
0,50,0.5855064289027704,95,order
0,1e-4,0.6109456826164144,96,order
0,0.001,0.6109456826164144,96,order
0,0.01,0.6115113903101708,96,order
0,0.1,0.6107557688350371,96,order
0,1,0.6073343631087533,96,order
0,10,0.6095099847233993,96,order
0,20,0.60971524224573,96,order
0,30,0.6098098813098813,96,order
0,50,0.6098920497152205,96,order
0,1e-4,0.5542007338348802,97,order
0,0.001,0.5542007338348802,97,order
0,0.01,0.5539489027354881,97,order
0,0.1,0.5592680058106887,97,order
0,1,0.5734277552814139,97,order
0,10,0.5799145600304136,97,order
0,20,0.5805262030323006,97,order
0,30,0.5806824742861328,97,order
0,50,0.5808143561680147,97,order
0,1e-4,0.5719670184121404,98,order
0,0.001,0.5719670184121404,98,order
0,0.01,0.5719236047894585,98,order
0,0.1,0.5740210515393442,98,order
0,1,0.5767441683844123,98,order
0,10,0.5769398196105513,98,order
0,20,0.5768215122788294,98,order
0,30,0.5768005365993171,98,order
0,50,0.5767749134151573,98,order
0,1e-4,0.5927781396378957,99,order
0,0.001,0.5927781396378957,99,order
0,0.01,0.5931693827974316,99,order
0,0.1,0.5988223493528372,99,order
0,1,0.605457090365627,99,order
0,10,0.6071115078493128,99,order
0,20,0.6073567452469891,99,order
0,30,0.6073994726433751,99,order
0,50,0.6075083280144256,99,order
