level,taxa1,taxa2,corr,proc_corr
family,Otu010,Otu016,-0.0618857007548367,-0.061885700754836695
family,Otu010,Otu017,-0.07659194538462524,-0.07659194538462523
family,Otu010,Otu018,0.11442826546069486,0.11442826546069484
family,Otu010,Otu019,0.045313272380757386,0.0453132723807574
family,Otu010,Otu020,-0.08927185088856357,-0.08927185088856358
family,Otu010,Otu021,-0.019408292733860175,-0.019408292733860175
family,Otu010,Otu022,-0.03886013973535557,-0.03886013973535558
family,Otu010,Otu023,0.036573721714536316,0.036573721714536316
family,Otu010,Otu024,0.30582044093878263,0.30582044093878263
family,Otu010,Otu025,0.23513957676284566,0.2351395767628457
family,Otu010,Otu026,0.04872179535123741,0.04872179535123741
family,Otu010,Otu027,0.20530111873026483,0.20530111873026483
family,Otu010,Otu028,0.05761559679910314,0.05761559679910314
family,Otu010,Otu029,0.09148580855602115,0.09148580855602113
family,Otu010,Otu030,-0.028576680085900894,-0.02857668008590089
family,Otu010,Otu031,-0.029289977456933868,-0.029289977456933868
family,Otu010,Otu032,-0.0018902988547427001,-0.0018902988547427034
family,Otu010,Otu033,0.054939841748853975,0.05493984174885396
family,Otu010,Otu034,0.06575318116441288,0.0657531811644129
family,Otu010,Otu035,0.13183464732380215,0.13183464732380218
family,Otu010,Otu036,0.13774536283234634,0.13774536283234634
family,Otu010,Otu037,-0.012090237498455517,-0.012090237498455517
family,Otu010,Otu038,-0.054715666121148136,-0.054715666121148136
family,Otu010,Otu040,-0.015696014915355876,-0.015696014915355872
family,Otu010,Otu042,0.022314280517467422,0.022314280517467425
family,Otu010,Otu043,0.008926085985479759,0.008926085985479759
family,Otu010,Otu044,-0.05276467299342627,-0.05276467299342626
family,Otu010,Otu046,0.016202711592469412,0.01620271159246941
family,Otu010,Otu048,-0.01925673884287097,-0.019256738842870973
family,Otu010,Otu052,-0.04867419415900221,-0.048674194159002204
family,Otu010,Otu053,0.06388053980086968,0.0638805398008697
family,Otu010,Otu057,-0.042958710127522844,-0.04295871012752285
family,Otu010,Otu058,0.023016747549967864,0.023016747549967864
family,Otu010,Otu060,0.1766139077715959,0.1766139077715959
family,Otu010,Otu062,0.010563758308530425,0.01056375830853043
family,Otu010,Otu063,0.03947744617076091,0.03947744617076092
family,Otu010,Otu066,-0.016346014919566783,-0.016346014919566786
family,Otu010,Otu070,0.02225859283634114,0.02225859283634114
family,Otu010,Otu073,0.03939081340097385,0.03939081340097384
family,Otu011,Otu012,-0.184571582107385,-0.18457158210738506
family,Otu011,Otu013,0.09280400578324041,0.09280400578324044
family,Otu011,Otu014,-0.027231372692574765,-0.027231372692574772
family,Otu011,Otu015,0.1548660870965042,0.15486608709650423
family,Otu011,Otu016,-0.08017368260277823,-0.08017368260277824
family,Otu011,Otu017,0.006979455869071646,0.006979455869071647
family,Otu011,Otu018,-0.019087731554675056,-0.019087731554675063
family,Otu011,Otu019,-0.0024810605226094837,-0.002481060522609485
family,Otu011,Otu020,0.02338299662969037,0.023382996629690386
family,Otu011,Otu021,-0.1109435491009741,-0.11094354910097415
family,Otu011,Otu022,-0.07739978855452069,-0.07739978855452072
family,Otu011,Otu023,0.05514028789659194,0.05514028789659196
family,Otu011,Otu024,-0.012694002791169503,-0.012694002791169506
family,Otu011,Otu025,0.10578273601411409,0.1057827360141141
family,Otu011,Otu026,-0.04547272665171411,-0.04547272665171412
family,Otu011,Otu027,-0.026367343745573785,-0.02636734374557379
family,Otu011,Otu028,-0.0346854849399498,-0.0346854849399498
family,Otu011,Otu029,-0.030062146213606783,-0.030062146213606786
family,Otu011,Otu030,-0.04371529310063481,-0.043715293100634815
family,Otu011,Otu031,-0.009782296308008647,-0.009782296308008651
family,Otu011,Otu032,-0.07531642172179835,-0.07531642172179838
family,Otu011,Otu033,0.004057302982149849,0.004057302982149852
family,Otu011,Otu034,-0.0013714153617221663,-0.001371415361722168
family,Otu011,Otu035,-0.04235327833056136,-0.04235327833056138
family,Otu011,Otu036,-0.04899187532125485,-0.04899187532125486
family,Otu011,Otu037,-0.02171923618755891,-0.021719236187558916
family,Otu011,Otu038,-0.04933204921604445,-0.049332049216044456
family,Otu011,Otu040,0.029445049656615378,0.02944504965661538
family,Otu011,Otu042,-0.035861198750946885,-0.03586119875094689
family,Otu011,Otu043,-0.02561786633189422,-0.02561786633189422
family,Otu011,Otu044,0.18554120869920573,0.18554120869920573
family,Otu011,Otu046,-0.02037289481060246,-0.020372894810602466
family,Otu011,Otu048,-0.011617568360718419,-0.011617568360718419
family,Otu011,Otu052,-0.001797828587851254,-0.001797828587851251
family,Otu011,Otu053,-0.04893321700535083,-0.04893321700535084
family,Otu011,Otu057,0.043697747873014336,0.04369774787301435
family,Otu011,Otu058,0.0022065879119707245,0.0022065879119707206
family,Otu011,Otu060,-0.011866149625052471,-0.011866149625052475
family,Otu011,Otu062,-0.0064627985476672185,-0.006462798547667221
family,Otu011,Otu063,-0.036529052003385104,-0.03652905200338511
family,Otu011,Otu066,-0.03305765663364168,-0.033057656633641685
family,Otu011,Otu070,0.018272033762789925,0.01827203376278993
family,Otu011,Otu073,-0.04695923209939825,-0.04695923209939826
family,Otu012,Otu013,-0.0867244433865151,-0.08672444338651511
family,Otu012,Otu014,-0.14117700081872467,-0.1411770008187247
family,Otu012,Otu015,-0.1649431690840396,-0.1649431690840396
family,Otu012,Otu016,0.07785519211333401,0.07785519211333401
family,Otu012,Otu017,0.002520499208929719,0.002520499208929715
family,Otu012,Otu018,-0.03886160760043129,-0.038861607600431294
family,Otu012,Otu019,-0.04508028533906576,-0.04508028533906577
family,Otu012,Otu020,-0.027272534307427126,-0.027272534307427133
family,Otu012,Otu021,0.24857851459359445,0.24857851459359448
family,Otu012,Otu022,0.07932867643642383,0.07932867643642384
family,Otu012,Otu023,-0.12945540788900217,-0.1294554078890022
family,Otu012,Otu024,0.14795203629608514,0.14795203629608517
family,Otu012,Otu025,-0.08221188437824402,-0.08221188437824402
family,Otu012,Otu026,0.05935601683299667,0.05935601683299667
family,Otu012,Otu027,-0.09360139745244801,-0.09360139745244801
family,Otu012,Otu028,0.022990778645553503,0.0229907786455535
family,Otu012,Otu029,-0.03092609783757056,-0.03092609783757056
family,Otu012,Otu030,0.10447258243533503,0.10447258243533504
family,Otu012,Otu031,0.13603085750084726,0.13603085750084726
family,Otu012,Otu032,0.09456228057798112,0.09456228057798115
family,Otu012,Otu033,-0.12578317626728047,-0.12578317626728047
family,Otu012,Otu034,-0.06560189574488982,-0.06560189574488982
family,Otu012,Otu035,0.01985483355461268,0.019854833554612688
family,Otu012,Otu036,-0.0655136717970452,-0.0655136717970452
family,Otu012,Otu037,-0.06088761430417827,-0.06088761430417828
family,Otu012,Otu038,0.17954074167309036,0.17954074167309034
family,Otu012,Otu040,0.005066564633927474,0.005066564633927476
family,Otu012,Otu042,0.019744267336303828,0.019744267336303835
family,Otu012,Otu043,-0.011473219381935917,-0.011473219381935918
family,Otu012,Otu044,-2.4035097146492526e-4,-2.4035097146492837e-4
family,Otu012,Otu046,-0.015155038538353711,-0.015155038538353717
family,Otu012,Otu048,0.07889961315759157,0.07889961315759159
family,Otu012,Otu052,0.1095449787170219,0.10954497871702192
family,Otu012,Otu053,-0.015508318691282226,-0.015508318691282228
family,Otu012,Otu057,-0.01727101192989951,-0.017271011929899514
family,Otu012,Otu058,0.03572359528853029,0.035723595288530294
family,Otu012,Otu060,-0.10532091050896036,-0.10532091050896036
family,Otu012,Otu062,-0.04016608761825522,-0.04016608761825523
family,Otu012,Otu063,-0.045669569082244184,-0.04566956908224419
family,Otu012,Otu066,-0.04535186923885338,-0.045351869238853385
family,Otu012,Otu070,0.02245138853460629,0.022451388534606292
family,Otu012,Otu073,0.03092003497438761,0.030920034974387618
family,Otu013,Otu014,0.046860239038437695,0.046860239038437716
family,Otu013,Otu015,0.004228201041335259,0.004228201041335256
family,Otu013,Otu016,-0.02762981874511335,-0.027629818745113353
family,Otu013,Otu017,0.09738237030025544,0.09738237030025546
family,Otu013,Otu018,-0.03737684522245978,-0.03737684522245978
family,Otu013,Otu019,-0.08072570787892118,-0.0807257078789212
family,Otu013,Otu020,-0.013576071210084046,-0.01357607121008405
family,Otu013,Otu021,0.023144048747106336,0.023144048747106342
family,Otu013,Otu022,-0.11654897885193877,-0.11654897885193877
family,Otu013,Otu023,0.24420942237649376,0.24420942237649376
family,Otu013,Otu024,-0.06472984129165466,-0.06472984129165466
family,Otu013,Otu025,-0.006933546993621098,-0.0069335469936210965
family,Otu013,Otu026,0.011886407502087108,0.011886407502087108
family,Otu013,Otu027,-0.07503059919547342,-0.07503059919547342
family,Otu013,Otu028,-0.028125026650512027,-0.02812502665051203
family,Otu013,Otu029,-0.0725014101130136,-0.0725014101130136
family,Otu013,Otu030,-0.05915030371045684,-0.05915030371045684
family,Otu013,Otu031,-0.06336544481149313,-0.06336544481149313
family,Otu013,Otu032,-0.03509746516437085,-0.03509746516437086
family,Otu013,Otu033,-0.04015463577899513,-0.04015463577899513
family,Otu013,Otu034,0.0588764077933195,0.0588764077933195
family,Otu013,Otu035,-0.042457557944361,-0.042457557944361006
family,Otu013,Otu036,-0.058004620987727275,-0.058004620987727275
family,Otu013,Otu037,-0.03156311613351518,-0.03156311613351518
family,Otu013,Otu038,-0.025092321607886145,-0.025092321607886145
family,Otu013,Otu040,0.16150815667168836,0.16150815667168839
family,Otu013,Otu042,-0.04528334122046572,-0.04528334122046572
family,Otu013,Otu043,-0.029643164966999414,-0.029643164966999414
family,Otu013,Otu044,0.009009639121808306,0.00900963912180831
family,Otu013,Otu046,0.06287279725877522,0.06287279725877522
family,Otu013,Otu048,0.008422803481871247,0.008422803481871247
family,Otu013,Otu052,0.10209853514460927,0.10209853514460927
family,Otu013,Otu053,0.043295404841934525,0.04329540484193454
family,Otu013,Otu057,-0.006279709330714466,-0.006279709330714466
family,Otu013,Otu058,0.04679072870302196,0.04679072870302196
family,Otu013,Otu060,-0.048059656380476955,-0.048059656380476955
family,Otu013,Otu062,-0.007629067104265724,-0.007629067104265721
family,Otu013,Otu063,-0.04272040742500813,-0.042720407425008135
family,Otu013,Otu066,-0.038710132647747655,-0.038710132647747655
family,Otu013,Otu070,-0.04564239111886357,-0.04564239111886358
family,Otu013,Otu073,-0.06258303848112291,-0.06258303848112291
family,Otu014,Otu015,0.014780041021471504,0.01478004102147151
family,Otu014,Otu016,-0.09674744767366822,-0.09674744767366822
family,Otu014,Otu017,-0.10336372774589998,-0.10336372774590001
family,Otu014,Otu018,0.08194982478979089,0.0819498247897909
family,Otu014,Otu019,0.28524502528938817,0.2852450252893882
family,Otu014,Otu020,-0.14030049619732246,-0.1403004961973225
family,Otu014,Otu021,-0.11883076064032243,-0.11883076064032244
family,Otu014,Otu022,-0.041906106782968064,-0.04190610678296807
family,Otu014,Otu023,0.20853269420011195,0.20853269420011197
family,Otu014,Otu024,-0.008934366170914462,-0.008934366170914464
family,Otu014,Otu025,0.3181494022068584,0.3181494022068584
family,Otu014,Otu026,-0.05011903470828629,-0.0501190347082863
family,Otu014,Otu027,0.05115882995705137,0.05115882995705138
family,Otu014,Otu028,0.06298752600589588,0.06298752600589588
family,Otu014,Otu029,0.3737615772471434,0.3737615772471434
family,Otu014,Otu030,-0.02683897667354701,-0.026838976673547017
family,Otu014,Otu031,-0.03091642249742216,-0.030916422497422172
family,Otu014,Otu032,-0.0901842060729354,-0.09018420607293541
family,Otu014,Otu033,0.42119212863196176,0.4211921286319618
family,Otu014,Otu034,0.20752423139594434,0.20752423139594436
family,Otu014,Otu035,-0.014004140800073334,-0.01400414080007334
family,Otu014,Otu036,0.0111028283476685,0.011102828347668504
family,Otu014,Otu037,0.004401189753516266,0.004401189753516264
family,Otu014,Otu038,-0.07180914491232841,-0.07180914491232843
family,Otu014,Otu040,-0.04279679383860695,-0.042796793838606954
family,Otu014,Otu042,-0.062156007930255705,-0.06215600793025571
family,Otu014,Otu043,-0.022834109678449944,-0.02283410967844994
family,Otu014,Otu044,-0.08415956388888997,-0.08415956388888995
family,Otu014,Otu046,0.1445206020650861,0.14452060206508613
family,Otu014,Otu048,-0.04364719780517815,-0.04364719780517816
family,Otu014,Otu052,-0.036932432128486375,-0.03693243212848638
family,Otu014,Otu053,-0.05407689604156152,-0.05407689604156153
family,Otu014,Otu057,0.061190485226718015,0.061190485226718036
family,Otu014,Otu058,-0.07004431997035528,-0.07004431997035529
family,Otu014,Otu060,0.043195041678978974,0.043195041678978974
family,Otu014,Otu062,0.0703062014946067,0.07030620149460672
family,Otu014,Otu063,0.0063020977907217845,0.006302097790721789
family,Otu014,Otu066,-0.038625332663774097,-0.038625332663774097
family,Otu014,Otu070,-0.023996830888373257,-0.02399683088837326
family,Otu014,Otu073,-0.018219130630867122,-0.018219130630867126
family,Otu015,Otu016,-0.005549729886223613,-0.005549729886223613
family,Otu015,Otu017,0.03932980415255363,0.03932980415255363
family,Otu015,Otu018,-0.021614497663570077,-0.021614497663570074
family,Otu015,Otu019,0.046459867978513696,0.0464598679785137
family,Otu015,Otu020,-0.010082547482015931,-0.010082547482015937
family,Otu015,Otu021,0.030182822814065296,0.0301828228140653
family,Otu015,Otu022,-0.09007442536615519,-0.0900744253661552
family,Otu015,Otu023,0.06252705384260236,0.06252705384260236
family,Otu015,Otu024,-0.03089721067823488,-0.030897210678234883
family,Otu015,Otu025,6.001107153711696e-4,6.001107153711702e-4
family,Otu015,Otu026,-0.06518332580186932,-0.06518332580186932
family,Otu015,Otu027,0.09267781693254633,0.09267781693254633
family,Otu015,Otu028,-0.03410340406934158,-0.03410340406934158
family,Otu015,Otu029,0.09135564334768093,0.09135564334768093
family,Otu015,Otu030,-0.07403624050179133,-0.07403624050179133
family,Otu015,Otu031,-0.06698849080726078,-0.0669884908072608
family,Otu015,Otu032,-0.033782008748681536,-0.03378200874868154
family,Otu015,Otu033,0.1199397905416442,0.1199397905416442
family,Otu015,Otu034,0.0542081310166289,0.0542081310166289
family,Otu015,Otu035,0.02791564907224739,0.027915649072247386
family,Otu015,Otu036,0.1346170676213149,0.13461706762131487
family,Otu015,Otu037,-0.021592524208049732,-0.021592524208049736
family,Otu015,Otu038,-0.05696391285413078,-0.05696391285413078
family,Otu015,Otu040,0.09585519970291866,0.09585519970291866
family,Otu015,Otu042,-0.01587685669447539,-0.015876856694475396
family,Otu015,Otu043,-0.030133633226456034,-0.030133633226456024
family,Otu015,Otu044,-0.024985548795729225,-0.024985548795729225
family,Otu015,Otu046,-0.007018792393321324,-0.007018792393321321
family,Otu015,Otu048,-0.05725357569575424,-0.05725357569575423
family,Otu015,Otu052,0.0010436980740789554,0.001043698074078955
family,Otu015,Otu053,-0.06721649242912255,-0.06721649242912256
family,Otu015,Otu057,0.02747470306012678,0.02747470306012679
family,Otu015,Otu058,0.05993457281764315,0.05993457281764316
family,Otu015,Otu060,0.09907140164632279,0.0990714016463228
family,Otu015,Otu062,-0.00969106491755901,-0.009691064917559012
family,Otu015,Otu063,0.03131549931044278,0.031315499310442786
family,Otu015,Otu066,-0.025918829940066848,-0.025918829940066845
family,Otu015,Otu070,0.09677158163677384,0.09677158163677382
family,Otu015,Otu073,-0.043029240639375986,-0.04302924063937599
family,Otu016,Otu017,-0.031077790186877008,-0.031077790186877008
family,Otu016,Otu018,0.11711091165815277,0.11711091165815275
family,Otu016,Otu019,-3.177707701800958e-4,-3.1777077018009276e-4
family,Otu016,Otu020,0.05256460797123311,0.052564607971233114
family,Otu016,Otu021,0.1296540985016354,0.1296540985016354
family,Otu016,Otu022,0.04001761343593346,0.04001761343593347
family,Otu016,Otu023,-0.11304439917707446,-0.11304439917707444
family,Otu016,Otu024,-0.021909324134085566,-0.021909324134085563
family,Otu016,Otu025,-0.0303784216528508,-0.0303784216528508
family,Otu016,Otu026,-0.028713306925498474,-0.02871330692549847
family,Otu016,Otu027,-0.04705505804859179,-0.04705505804859179
family,Otu016,Otu028,0.03158477550674685,0.03158477550674685
family,Otu016,Otu029,-0.03105578058763389,-0.03105578058763389
family,Otu016,Otu030,0.06874706079605854,0.06874706079605854
family,Otu016,Otu031,-0.01150324659856668,-0.011503246598566679
family,Otu016,Otu032,0.11353194545375603,0.11353194545375603
family,Otu016,Otu033,-0.05033572238068016,-0.05033572238068016
family,Otu016,Otu034,0.034387388019621774,0.03438738801962177
family,Otu016,Otu035,0.052694216392315356,0.05269421639231535
family,Otu016,Otu036,-0.05241477663646412,-0.052414776636464114
family,Otu016,Otu037,0.011074792513910555,0.01107479251391055
family,Otu016,Otu038,0.12518891503966786,0.12518891503966786
family,Otu016,Otu040,0.010719537231142023,0.010719537231142022
family,Otu016,Otu042,-0.021499443951061372,-0.021499443951061372
family,Otu016,Otu043,-0.04871600224916947,-0.04871600224916947
family,Otu016,Otu044,-0.04272355854189337,-0.04272355854189337
family,Otu016,Otu046,-0.02436220782123336,-0.02436220782123336
family,Otu016,Otu048,0.11767432432150281,0.11767432432150282
family,Otu016,Otu052,0.06816064124580859,0.06816064124580859
family,Otu016,Otu053,-0.01913656320815073,-0.019136563208150735
family,Otu016,Otu057,-0.09062040685514967,-0.09062040685514969
family,Otu016,Otu058,-0.05366867702845798,-0.05366867702845797
family,Otu016,Otu060,-0.06047229380288393,-0.06047229380288392
family,Otu016,Otu062,-0.026671667928033577,-0.02667166792803358
family,Otu016,Otu063,-0.031121639590903662,-0.031121639590903666
family,Otu016,Otu066,-0.031346043737248384,-0.03134604373724839
family,Otu016,Otu070,-0.04461868347094203,-0.04461868347094203
family,Otu016,Otu073,0.04429732476302273,0.044297324763022713
family,Otu017,Otu018,-0.07520016254985386,-0.07520016254985386
family,Otu017,Otu019,-0.03917950559986074,-0.039179505599860755
family,Otu017,Otu020,0.32236507086805477,0.3223650708680549
family,Otu017,Otu021,0.1775813449447205,0.1775813449447205
family,Otu017,Otu022,-0.10663780603054222,-0.10663780603054224
family,Otu017,Otu023,-0.09321368346869646,-0.09321368346869648
family,Otu017,Otu024,-0.00836610446416087,-0.008366104464160869
family,Otu017,Otu025,-0.1081988323513067,-0.1081988323513067
family,Otu017,Otu026,0.15967513239439,0.15967513239439
family,Otu017,Otu027,-0.06726160740299997,-0.06726160740299997
family,Otu017,Otu028,-0.058377259949031625,-0.058377259949031625
family,Otu017,Otu029,-0.072685825466694845,-0.072685825466694845
family,Otu017,Otu030,-0.04118736395006441,-0.041187363950064414
family,Otu017,Otu031,-0.04120539316473557,-0.04120539316473557
family,Otu017,Otu032,0.03174066219765895,0.03174066219765895
family,Otu017,Otu033,-0.08979571224786825,-0.08979571224786825
family,Otu017,Otu034,0.0018565365469777719,0.0018565365469777719
family,Otu017,Otu035,-0.04448250294009459,-0.044482502940094606
family,Otu017,Otu036,-0.05092030687287538,-0.05092030687287538
family,Otu017,Otu037,0.04260351085203652,0.04260351085203652
family,Otu017,Otu038,0.1716045302508834,0.1716045302508834
family,Otu017,Otu040,0.0751602003106577,0.0751602003106577
family,Otu017,Otu042,0.12638782276178756,0.12638782276178756
family,Otu017,Otu043,-0.02233859052530571,-0.022338590525305707
family,Otu017,Otu044,0.40256090594330757,0.4025609059433076
family,Otu017,Otu046,-0.011992734829659174,-0.011992734829659173
family,Otu017,Otu048,0.05806878348856752,0.05806878348856752
family,Otu017,Otu052,0.07295727264036578,0.07295727264036578
family,Otu017,Otu053,0.12780227491499122,0.12780227491499124
family,Otu017,Otu057,-0.013047517712238488,-0.013047517712238487
family,Otu017,Otu058,0.12151115048768858,0.1215111504876886
family,Otu017,Otu060,-0.05536963837322803,-0.055369638373228024
family,Otu017,Otu062,0.11300823878417236,0.11300823878417238
family,Otu017,Otu063,-0.06863774379834586,-0.06863774379834586
family,Otu017,Otu066,0.022253484148680072,0.022253484148680072
family,Otu017,Otu070,-0.022907149506201947,-0.022907149506201943
family,Otu017,Otu073,0.0021515529327384574,0.0021515529327384574
family,Otu018,Otu019,0.010832681986765133,0.010832681986765135
family,Otu018,Otu020,-0.08664695504255032,-0.08664695504255034
family,Otu018,Otu021,-0.02716166827671359,-0.02716166827671359
family,Otu018,Otu022,0.2423469720810663,0.2423469720810663
family,Otu018,Otu023,-0.012647556919006996,-0.012647556919006995
family,Otu018,Otu024,0.061601174565679824,0.06160117456567983
family,Otu018,Otu025,0.04388516775532347,0.043885167755323466
family,Otu018,Otu026,-0.05031630241596649,-0.05031630241596649
family,Otu018,Otu027,-0.018003732363109374,-0.018003732363109374
family,Otu018,Otu028,0.2959691133152526,0.29596911331525255
family,Otu018,Otu029,0.05509327668385077,0.055093276683850764
family,Otu018,Otu030,0.01930527296871731,0.019305272968717306
family,Otu018,Otu031,0.011237971169256145,0.011237971169256148
family,Otu018,Otu032,-0.014787238804873098,-0.0147872388048731
family,Otu018,Otu033,0.07668225322131816,0.07668225322131816
family,Otu018,Otu034,-0.007470213062759982,-0.007470213062759984
family,Otu018,Otu035,0.01145367285985573,0.011453672859855735
family,Otu018,Otu036,0.02384203903262798,0.02384203903262798
family,Otu018,Otu037,0.02523252807800946,0.025232528078009464
family,Otu018,Otu038,0.020071639386445145,0.020071639386445145
family,Otu018,Otu040,-0.03662185375299659,-0.03662185375299659
family,Otu018,Otu042,-0.012235975995557676,-0.012235975995557676
family,Otu018,Otu043,-0.026149617765318926,-0.026149617765318923
family,Otu018,Otu044,-0.06892118597043696,-0.06892118597043696
family,Otu018,Otu046,0.050169336953445304,0.0501693369534453
family,Otu018,Otu048,-0.026269429040999305,-0.026269429040999305
family,Otu018,Otu052,0.030923243557024686,0.03092324355702468
family,Otu018,Otu053,-0.06262625240750606,-0.06262625240750608
family,Otu018,Otu057,0.004213686866851773,0.004213686866851776
family,Otu018,Otu058,-0.03608942004333957,-0.03608942004333958
family,Otu018,Otu060,-0.03128542207349448,-0.03128542207349448
family,Otu018,Otu062,-0.017469465371682584,-0.01746946537168259
family,Otu018,Otu063,-0.03350525689393901,-0.03350525689393902
family,Otu018,Otu066,-0.003357456973750814,-0.003357456973750814
family,Otu018,Otu070,-0.038650535566968784,-0.03865053556696878
family,Otu018,Otu073,0.016470507508273047,0.016470507508273047
family,Otu019,Otu020,-0.011834195558619616,-0.011834195558619616
family,Otu019,Otu021,-0.03754999024752323,-0.03754999024752323
family,Otu019,Otu022,-0.001268250730699419,-0.001268250730699418
family,Otu019,Otu023,-0.0014283131844597299,-0.0014283131844597286
family,Otu019,Otu024,0.010183890408787803,0.010183890408787807
family,Otu019,Otu025,0.07504169515041173,0.07504169515041173
family,Otu019,Otu026,-0.03020534249370404,-0.03020534249370404
family,Otu019,Otu027,-0.012326805296741497,-0.012326805296741501
family,Otu019,Otu028,-0.018997450057839895,-0.018997450057839902
family,Otu019,Otu029,0.04291271644496731,0.042912716444967317
family,Otu019,Otu030,-0.017055952475957852,-0.017055952475957856
family,Otu019,Otu031,-0.013042404809958446,-0.01304240480995845
family,Otu019,Otu032,0.006646951561718872,0.006646951561718874
family,Otu019,Otu033,0.12901526264736568,0.12901526264736568
family,Otu019,Otu034,0.07093777588604815,0.07093777588604817
family,Otu019,Otu035,-0.01636995437196874,-0.016369954371968747
family,Otu019,Otu036,-0.009720379843616553,-0.009720379843616551
family,Otu019,Otu037,-0.02357747907466318,-0.023577479074663184
family,Otu019,Otu038,-0.03355823058568751,-0.033558230585687514
family,Otu019,Otu040,-0.02570091476804885,-0.025700914768048855
family,Otu019,Otu042,-0.018900041420535165,-0.01890004142053517
family,Otu019,Otu043,-0.020459524019904217,-0.020459524019904213
family,Otu019,Otu044,-0.04400825616905164,-0.04400825616905165
family,Otu019,Otu046,0.009470599844439114,0.009470599844439117
family,Otu019,Otu048,-0.012404813807566577,-0.012404813807566577
family,Otu019,Otu052,0.0018384224686242782,0.0018384224686242804
family,Otu019,Otu053,-0.043740814614442625,-0.04374081461444264
family,Otu019,Otu057,-0.014692255642905666,-0.014692255642905671
family,Otu019,Otu058,-0.015256915509309476,-0.015256915509309472
family,Otu019,Otu060,-0.02480509619054631,-0.024805096190546314
family,Otu019,Otu062,-0.009773242532991342,-0.009773242532991343
family,Otu019,Otu063,-0.023355623354632923,-0.023355623354632926
family,Otu019,Otu066,-0.023717650782575095,-0.0237176507825751
family,Otu019,Otu070,0.0015520923611991133,0.0015520923611991135
family,Otu019,Otu073,-0.016978982222826438,-0.016978982222826438
family,Otu020,Otu021,0.06430459342228086,0.06430459342228087
family,Otu020,Otu022,-0.021352481338817963,-0.021352481338817966
family,Otu020,Otu023,-0.11449479750158788,-0.11449479750158789
family,Otu020,Otu024,-0.017277348736943542,-0.017277348736943542
family,Otu020,Otu025,-0.08826082994913083,-0.08826082994913084
family,Otu020,Otu026,-7.447929871150585e-4,-7.447929871150557e-4
family,Otu020,Otu027,-0.053205193785303584,-0.05320519378530359
family,Otu020,Otu028,-0.03685670498640624,-0.03685670498640625
family,Otu020,Otu029,-0.07587033584668705,-0.07587033584668705
family,Otu020,Otu030,0.09212840406588295,0.09212840406588295
family,Otu020,Otu031,-0.017654697779474503,-0.017654697779474506
family,Otu020,Otu032,0.1237962142544424,0.12379621425444244
family,Otu020,Otu033,-0.055892521561479794,-0.0558925215614798
family,Otu020,Otu034,0.05827103231801353,0.058271032318013546
family,Otu020,Otu035,0.022859033643452768,0.02285903364345277
family,Otu020,Otu036,-0.08161980511318759,-0.0816198051131876
family,Otu020,Otu037,-0.01837726883339578,-0.01837726883339579
family,Otu020,Otu038,0.14289442289431242,0.14289442289431248
family,Otu020,Otu040,-0.0297699089319698,-0.0297699089319698
family,Otu020,Otu042,0.15305157968523345,0.15305157968523347
family,Otu020,Otu043,-0.025393707812928518,-0.02539370781292852
family,Otu020,Otu044,0.11893138074409977,0.11893138074409978
family,Otu020,Otu046,-0.03910208950557667,-0.03910208950557667
family,Otu020,Otu048,0.09707752253898644,0.09707752253898645
family,Otu020,Otu052,0.08425039736486102,0.08425039736486103
family,Otu020,Otu053,0.02065307407387919,0.020653074073879195
family,Otu020,Otu057,-0.040978863662022316,-0.04097886366202232
family,Otu020,Otu058,0.044464115005567226,0.04446411500556724
family,Otu020,Otu060,-0.04594004795717728,-0.045940047957177294
family,Otu020,Otu062,-0.030238030524590197,-0.030238030524590204
family,Otu020,Otu063,-0.0405659053285031,-0.040565905328503106
family,Otu020,Otu066,-0.044771780193964564,-0.044771780193964564
family,Otu020,Otu070,-0.03556120934921685,-0.03556120934921687
family,Otu020,Otu073,-0.0155069624347049,-0.015506962434704896
family,Otu021,Otu022,0.07343315125115495,0.07343315125115496
family,Otu021,Otu023,-0.10683260698147745,-0.10683260698147747
family,Otu021,Otu024,0.03652512405486821,0.03652512405486822
family,Otu021,Otu025,-0.05319573292645522,-0.05319573292645522
family,Otu021,Otu026,0.051234798826619445,0.05123479882661945
family,Otu021,Otu027,-0.049468798588765905,-0.04946879858876592
family,Otu021,Otu028,0.1311668745454843,0.13116687454548437
family,Otu021,Otu029,-0.03182757585395037,-0.03182757585395037
family,Otu021,Otu030,0.037657968361632044,0.03765796836163205
family,Otu021,Otu031,0.19998159599604562,0.19998159599604565
family,Otu021,Otu032,0.036814316455004006,0.03681431645500402
family,Otu021,Otu033,0.011538641803632944,0.011538641803632949
family,Otu021,Otu034,0.02889132755401417,0.028891327554014173
family,Otu021,Otu035,0.1032787354258161,0.10327873542581614
family,Otu021,Otu036,0.016160238438340625,0.016160238438340645
family,Otu021,Otu037,0.07163053753470268,0.07163053753470268
family,Otu021,Otu038,0.1978277848969391,0.1978277848969391
family,Otu021,Otu040,0.01448356129827026,0.01448356129827026
family,Otu021,Otu042,0.13664580371064938,0.1366458037106494
family,Otu021,Otu043,-0.03130135867140254,-0.03130135867140254
family,Otu021,Otu044,0.11236229266491328,0.1123622926649133
family,Otu021,Otu046,-0.02849734902246128,-0.028497349022461285
family,Otu021,Otu048,0.14572540929081457,0.14572540929081457
